Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Gardner Minshew II,IND,0,0,0,0,0,14.0,2023,198
Zack Moss,IND,8,4,28,0,15,14.0,2023,198
Trey Sermon,IND,0,0,0,0,0,14.0,2023,198
Michael Pittman Jr.,IND,11,8,95,0,31,14.0,2023,198
Will Mallory,IND,5,5,46,0,16,14.0,2023,198
Josh Downs,IND,3,3,32,0,12,14.0,2023,198
Alec Pierce,IND,3,2,22,0,12,14.0,2023,198
Kylen Granson,IND,4,2,17,0,9,14.0,2023,198
Mo Alie-Cox,IND,1,1,2,1,2,14.0,2023,198
Andrew Ogletree,IND,2,0,0,0,0,14.0,2023,198
Tyler Goodson,IND,1,1,-2,0,-2,14.0,2023,198
Jake Browning,CIN,0,0,0,0,0,14.0,2023,198
A.J. McCarron,CIN,0,0,0,0,0,14.0,2023,198
Joe Mixon,CIN,4,3,46,0,45,14.0,2023,198
Chase Brown,CIN,3,3,80,1,54,14.0,2023,198
Tee Higgins,CIN,4,2,72,0,46,14.0,2023,198
Ja'Marr Chase,CIN,4,3,29,0,14,14.0,2023,198
Tyler Boyd,CIN,3,2,23,0,17,14.0,2023,198
Tanner Hudson,CIN,3,2,21,1,11,14.0,2023,198
Drew Sample,CIN,2,2,4,0,3,14.0,2023,198
Mitchell Wilcox,CIN,1,1,0,0,0,14.0,2023,198
Trayveon Williams,CIN,1,1,-1,0,-1,14.0,2023,198
