Player,Pos,home_team,team,week,year,game_id
Josh Allen,QB,0,Bills,14.0,2023,204
James Cook,RB,0,Bills,14.0,2023,204
Gabriel Davis,WR,0,Bills,14.0,2023,204
Stefon Diggs,WR,0,Bills,14.0,2023,204
Dawson Knox,TE,0,Bills,14.0,2023,204
Dalton Kincaid,TE,0,Bills,14.0,2023,204
Spencer Brown,T,0,Bills,14.0,2023,204
Dion Dawkins,T,0,Bills,14.0,2023,204
O'Cyrus Torrence,G,0,Bills,14.0,2023,204
Connor McGovern,G,0,Bills,14.0,2023,204
Mitch Morse,C,0,Bills,14.0,2023,204
Leonard Floyd,DE,0,Bills,14.0,2023,204
Gregory Rousseau,DE,0,Bills,14.0,2023,204
Jordan Phillips,DT,0,Bills,14.0,2023,204
Ed Oliver,DT,0,Bills,14.0,2023,204
Tyrel Dodson,LB,0,Bills,14.0,2023,204
Terrel Bernard,LB,0,Bills,14.0,2023,204
Christian Benford,CB,0,Bills,14.0,2023,204
Taron Johnson,CB,0,Bills,14.0,2023,204
Rasul Douglas,CB,0,Bills,14.0,2023,204
Jordan Poyer,S,0,Bills,14.0,2023,204
Micah Hyde,S,0,Bills,14.0,2023,204
