Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Jared Goff,DET,0,0,0,0,0,14.0,2023,197
David Montgomery,DET,3,3,19,0,10,14.0,2023,197
Jahmyr Gibbs,DET,4,3,16,0,12,14.0,2023,197
Sam LaPorta,DET,6,2,23,0,13,14.0,2023,197
Jameson Williams,DET,2,0,0,0,0,14.0,2023,197
Josh Reynolds,DET,4,3,44,1,27,14.0,2023,197
Amon-Ra St. Brown,DET,8,3,21,0,11,14.0,2023,197
Donovan Peoples-Jones,DET,1,1,17,0,17,14.0,2023,197
Kalif Raymond,DET,4,3,15,0,5,14.0,2023,197
Brock Wright,DET,2,2,6,0,4,14.0,2023,197
Justin Fields,CHI,0,0,0,0,0,14.0,2023,197
D'Onta Foreman,CHI,3,2,22,0,16,14.0,2023,197
D.J. Moore,CHI,10,6,68,1,38,14.0,2023,197
Khalil Herbert,CHI,0,0,0,0,0,14.0,2023,197
Roschon Johnson,CHI,0,0,0,0,0,14.0,2023,197
Cole Kmet,CHI,6,5,66,0,41,14.0,2023,197
Darnell Mooney,CHI,7,2,44,0,28,14.0,2023,197
Velus Jones Jr.,CHI,1,1,11,0,11,14.0,2023,197
Tyler Scott,CHI,1,1,11,0,11,14.0,2023,197
Marcedes Lewis,CHI,1,1,4,0,4,14.0,2023,197
Khari Blasingame,CHI,1,1,-3,0,-3,14.0,2023,197
