Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Matthew Stafford,LAR,18,27,295,13,48.1,289,10.7,169,9.4,6.3,126,7.0,0,0.0%,7,25.9%,0,16,0,4,4,14.8%,0,,11.0,2024,161
Drake Maye,NWE,29,39,282,16,38.1,258,6.6,122,4.2,3.1,160,5.5,1,2.7%,1,2.7%,3,15,0,2,5,11.1%,3,9.0,11.0,2024,161
