Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jayden Daniels,WAS,22,32,191,10,28.6,114,3.6,45,2.0,1.4,146,6.6,3,9.4%,3,9.4%,3,1,0,0,3,7.7%,4,3.8,11.0,2024,153
Jalen Hurts,PHI,18,28,221,9,30.0,184,6.6,88,4.9,3.1,133,7.4,1,3.8%,5,19.2%,2,9,0,2,4,11.8%,4,5.0,11.0,2024,153
