0,1,week,year,game_id
Won Toss,Lions (deferred),11.0,2024,156
Roof,dome,11.0,2024,156
Surface,fieldturf,11.0,2024,156
Duration,2:56,11.0,2024,156
Attendance,64273,11.0,2024,156
Vegas Line,Detroit Lions -14.0,11.0,2024,156
Over/Under,47.0 (over),11.0,2024,156
