Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Geno Smith,SEA,25,32,221,10,27.8,222,6.9,153,6.1,4.8,68,2.7,1,3.2%,3,9.7%,4,1,3,2,9,23.7%,2,14.5,11.0,2024,162
Brock Purdy,SFO,21,28,159,10,33.3,153,5.5,106,5.0,3.8,53,2.5,0,0.0%,2,7.1%,2,14,2,2,6,17.1%,5,8.0,11.0,2024,162
