Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Puka Nacua,LAR,9,7,123,1,7.0,77,11.0,46,6.6,12.9,1,7.0,0,0.0,0,155.8,11.0,2024,161
Cooper Kupp,LAR,10,6,106,2,3.0,42,7.0,64,10.7,9.2,0,,0,0.0,0,135.8,11.0,2024,161
Demarcus Robinson,LAR,4,2,19,0,1.0,8,4.0,11,5.5,8.0,0,,0,0.0,0,63.5,11.0,2024,161
Tutu Atwell,LAR,2,1,21,0,1.0,21,21.0,0,0.0,14.0,0,,0,0.0,0,87.5,11.0,2024,161
Blake Corum,LAR,1,1,7,0,0.0,2,2.0,5,5.0,2.0,0,,0,0.0,0,95.8,11.0,2024,161
Colby Parkinson,LAR,1,1,19,1,1.0,19,19.0,0,0.0,19.0,0,,0,0.0,0,158.3,11.0,2024,161
Hunter Henry,NWE,9,6,63,0,4.0,47,7.8,16,2.7,6.2,0,,0,0.0,0,86.8,11.0,2024,161
Kendrick Bourne,NWE,5,5,70,1,4.0,41,8.2,29,5.8,8.2,0,,0,0.0,0,158.3,11.0,2024,161
Kayshon Boutte,NWE,6,4,33,0,3.0,22,5.5,11,2.8,11.5,1,4.0,1,16.7,0,80.6,11.0,2024,161
Demario Douglas,NWE,6,4,59,0,3.0,17,4.3,42,10.5,10.2,0,,0,0.0,1,59.0,11.0,2024,161
Austin Hooper,NWE,4,4,35,0,1.0,4,1.0,31,7.8,1.0,0,,0,0.0,0,103.1,11.0,2024,161
Rhamondre Stevenson,NWE,4,4,16,0,0.0,-11,-2.8,27,6.8,-2.8,0,,0,0.0,0,83.3,11.0,2024,161
Antonio Gibson,NWE,1,1,2,0,0.0,-2,-2.0,4,4.0,-2.0,0,,0,0.0,0,79.2,11.0,2024,161
Vederian Lowe,NWE,1,1,4,1,1.0,4,4.0,0,0.0,4.0,0,,0,0.0,0,122.9,11.0,2024,161
Jaheim Bell,NWE,1,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6,11.0,2024,161
