Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Kirk Cousins,ATL,0,0,0,0,0,11.0,2024,163
Michael Penix,ATL,0,0,0,0,0,11.0,2024,163
Bijan Robinson,ATL,4,4,28,0,15,11.0,2024,163
Jase McClellan,ATL,0,0,0,0,0,11.0,2024,163
Drake London,ATL,7,3,61,0,26,11.0,2024,163
Ray-Ray McCloud,ATL,6,6,46,0,20,11.0,2024,163
Darnell Mooney,ATL,4,2,27,0,19,11.0,2024,163
KhaDarel Hodge,ATL,2,2,22,0,18,11.0,2024,163
Kyle Pitts,ATL,3,1,9,0,9,11.0,2024,163
Ross Dwelley,ATL,1,1,5,0,5,11.0,2024,163
Casey Washington,ATL,1,0,0,0,0,11.0,2024,163
Tyler Allgeier,ATL,1,1,-1,0,-1,11.0,2024,163
Bo Nix,DEN,0,0,0,0,0,11.0,2024,163
Javonte Williams,DEN,5,4,28,0,15,11.0,2024,163
Jaleel McLaughlin,DEN,0,0,0,0,0,11.0,2024,163
Audric Estime,DEN,3,3,9,0,11,11.0,2024,163
Marvin Mims,DEN,2,2,49,1,37,11.0,2024,163
Michael Burton,DEN,1,1,-2,0,-2,11.0,2024,163
Courtland Sutton,DEN,8,7,78,0,23,11.0,2024,163
Devaughn Vele,DEN,5,4,66,0,33,11.0,2024,163
Lil'Jordan Humphrey,DEN,4,4,52,1,41,11.0,2024,163
Troy Franklin,DEN,2,2,15,1,8,11.0,2024,163
Nate Adkins,DEN,1,1,12,1,12,11.0,2024,163
Adam Trautman,DEN,1,0,0,0,0,11.0,2024,163
