Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Ray-Ray McCloud,ATL,6,6,46,0,2.0,17,2.8,29,4.8,2.8,0,,0,0.0,0,98.6,11.0,2024,163
Bijan Robinson,ATL,4,4,28,0,2.0,3,0.8,25,6.3,0.8,1,4.0,0,0.0,0,95.8,11.0,2024,163
Drake London,ATL,7,3,61,0,3.0,51,17.0,10,3.3,12.7,0,,0,0.0,1,34.5,11.0,2024,163
Darnell Mooney,ATL,4,2,27,0,1.0,27,13.5,0,0.0,15.0,0,,0,0.0,0,71.9,11.0,2024,163
KhaDarel Hodge,ATL,2,2,22,0,2.0,3,1.5,19,9.5,1.5,0,,0,0.0,0,112.5,11.0,2024,163
Tyler Allgeier,ATL,1,1,-1,0,,-5,-5.0,4,4.0,-5.0,0,,0,0.0,0,79.2,11.0,2024,163
Kyle Pitts,ATL,3,1,9,0,,6,6.0,3,3.0,11.7,0,,0,0.0,0,42.4,11.0,2024,163
Ross Dwelley,ATL,1,1,5,0,,1,1.0,4,4.0,1.0,0,,0,0.0,0,87.5,11.0,2024,163
Casey Washington,ATL,1,0,0,0,,0,,0,,33.0,0,,0,0.0,0,39.6,11.0,2024,163
Courtland Sutton,DEN,8,7,78,0,3.0,62,8.9,16,2.3,9.8,0,,0,0.0,0,107.3,11.0,2024,163
Lil'Jordan Humphrey,DEN,4,4,52,1,2.0,13,3.3,39,9.8,3.3,0,,0,0.0,0,158.3,11.0,2024,163
Devaughn Vele,DEN,5,4,66,0,2.0,49,12.3,17,4.3,9.2,0,,0,0.0,0,118.7,11.0,2024,163
Javonte Williams,DEN,5,4,28,0,2.0,-11,-2.8,39,9.8,-1.2,0,,0,0.0,0,90.0,11.0,2024,163
Audric Estime,DEN,3,3,9,0,1.0,-6,-2.0,15,5.0,-2.0,0,,0,0.0,0,79.2,11.0,2024,163
Troy Franklin,DEN,2,2,15,1,1.0,-8,-4.0,23,11.5,-4.0,1,2.0,0,0.0,0,137.5,11.0,2024,163
Marvin Mims,DEN,2,2,49,1,2.0,5,2.5,44,22.0,2.5,0,,0,0.0,0,158.3,11.0,2024,163
Michael Burton,DEN,1,1,-2,0,0.0,-2,-2.0,0,0.0,-2.0,0,,0,0.0,0,79.2,11.0,2024,163
Nate Adkins,DEN,1,1,12,1,1.0,6,6.0,6,6.0,6.0,0,,0,0.0,0,156.2,11.0,2024,163
Adam Trautman,DEN,1,0,0,0,,0,,0,,6.0,0,,0,0.0,0,39.6,11.0,2024,163
