Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Dalton Schultz,HOU,7,5,33,0,2.0,19,3.8,14,2.8,4.0,0,,0,0.0,0,81.2,11.0,2024,166
Tank Dell,HOU,7,4,54,0,3.0,40,10.0,14,3.5,9.6,0,,1,14.3,0,81.8,11.0,2024,166
Nico Collins,HOU,7,4,54,0,2.0,18,4.5,36,9.0,8.4,0,,0,0.0,1,42.3,11.0,2024,166
John Metchie,HOU,3,3,33,0,2.0,16,5.3,17,5.7,5.3,0,,0,0.0,0,112.5,11.0,2024,166
Robert Woods,HOU,2,2,13,0,1.0,11,5.5,2,1.0,5.5,0,,0,0.0,0,93.7,11.0,2024,166
Cade Stover,HOU,2,2,15,0,1.0,0,0.0,15,7.5,0.0,0,,0,0.0,0,97.9,11.0,2024,166
Joe Mixon,HOU,4,2,44,0,2.0,0,0.0,44,22.0,-0.8,0,,1,25.0,0,89.6,11.0,2024,166
Dare Ogunbowale,HOU,1,1,11,0,,-3,-3.0,14,14.0,-3.0,0,,0,0.0,0,112.5,11.0,2024,166
CeeDee Lamb,DAL,12,8,93,0,4.0,58,7.3,35,4.4,7.9,2,4.0,1,8.3,1,55.2,11.0,2024,166
Luke Schoonmaker,DAL,10,6,56,0,2.0,43,7.2,13,2.2,8.6,0,,0,0.0,0,75.4,11.0,2024,166
Brevyn Spann-Ford,DAL,5,4,42,0,4.0,8,2.0,34,8.5,4.4,0,,0,0.0,0,101.7,11.0,2024,166
Ezekiel Elliott,DAL,3,3,16,0,0.0,-5,-1.7,21,7.0,-1.7,0,,0,0.0,0,88.9,11.0,2024,166
KaVontae Turpin,DAL,3,3,86,1,3.0,20,6.7,66,22.0,6.7,0,,0,0.0,0,158.3,11.0,2024,166
Ryan Flournoy,DAL,3,2,19,0,1.0,19,9.5,0,0.0,13.0,0,,0,0.0,0,84.0,11.0,2024,166
Jalen Tolbert,DAL,5,2,21,0,1.0,15,7.5,6,3.0,7.2,0,,0,0.0,0,52.9,11.0,2024,166
Rico Dowdle,DAL,5,2,6,0,1.0,-11,-5.5,17,8.5,-3.6,0,,2,40.0,0,47.9,11.0,2024,166
Jake Ferguson,DAL,1,1,11,0,1.0,3,3.0,8,8.0,3.0,0,,0,0.0,0,112.5,11.0,2024,166
Juanyeh Thomas,DAL,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3,11.0,2024,166
Deuce Vaughn,DAL,2,1,4,0,,2,2.0,2,2.0,-1.0,0,,0,0.0,0,56.2,11.0,2024,166
Jonathan Mingo,DAL,4,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6,11.0,2024,166
