Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Matthew Stafford,LAR,4,0,0,3,11.0,2024,161
Kyren Williams,LAR,15,86,0,18,11.0,2024,161
Blake Corum,LAR,5,21,0,10,11.0,2024,161
Puka Nacua,LAR,0,0,0,0,11.0,2024,161
Cooper Kupp,LAR,0,0,0,0,11.0,2024,161
Tutu Atwell,LAR,0,0,0,0,11.0,2024,161
Demarcus Robinson,LAR,0,0,0,0,11.0,2024,161
Colby Parkinson,LAR,0,0,0,0,11.0,2024,161
Drake Maye,NWE,3,27,0,16,11.0,2024,161
Rhamondre Stevenson,NWE,20,73,0,12,11.0,2024,161
Antonio Gibson,NWE,4,18,0,7,11.0,2024,161
Marcus Jones,NWE,1,5,0,5,11.0,2024,161
Jamycal Hasty,NWE,2,2,0,5,11.0,2024,161
Kendrick Bourne,NWE,0,0,0,0,11.0,2024,161
Hunter Henry,NWE,0,0,0,0,11.0,2024,161
Demario Douglas,NWE,0,0,0,0,11.0,2024,161
Austin Hooper,NWE,0,0,0,0,11.0,2024,161
Kayshon Boutte,NWE,0,0,0,0,11.0,2024,161
Vederian Lowe,NWE,0,0,0,0,11.0,2024,161
Jaheim Bell,NWE,0,0,0,0,11.0,2024,161
