Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Anthony Richardson,IND,20,30,272,13,40.6,315,10.5,181,9.1,6.0,91,4.6,2,7.1%,5,17.9%,2,6,1,3,6,18.8%,0,,11.0,2024,160
Aaron Rodgers,NYJ,22,29,184,7,21.9,124,4.3,62,2.8,2.1,122,5.5,1,3.4%,4,13.8%,3,7,0,2,5,15.2%,1,7.0,11.0,2024,160
