Player,Pos,home_team,team,week,year,game_id
Jayden Daniels,QB,0,Commanders,11.0,2024,153
Austin Ekeler,RB,0,Commanders,11.0,2024,153
Brian Robinson Jr.,RB,0,Commanders,11.0,2024,153
Noah Brown,WR,0,Commanders,11.0,2024,153
Terry McLaurin,WR,0,Commanders,11.0,2024,153
Zach Ertz,TE,0,Commanders,11.0,2024,153
Andrew Wylie,OL,0,Commanders,11.0,2024,153
Brandon Coleman,OT,0,Commanders,11.0,2024,153
Nick Allegretti,G,0,Commanders,11.0,2024,153
Samuel Cosmi,G,0,Commanders,11.0,2024,153
Tyler Biadasz,C,0,Commanders,11.0,2024,153
Dorance Armstrong Jr.,DE,0,Commanders,11.0,2024,153
Clelin Ferrell,DE,0,Commanders,11.0,2024,153
Jer'Zhan Newton,DT,0,Commanders,11.0,2024,153
Daron Payne,DT,0,Commanders,11.0,2024,153
Bobby Wagner,MLB,0,Commanders,11.0,2024,153
Frankie Luvu,LB,0,Commanders,11.0,2024,153
Noah Igbinoghene,CB,0,Commanders,11.0,2024,153
Mike Sainristil,CB,0,Commanders,11.0,2024,153
Benjamin St-Juste,CB,0,Commanders,11.0,2024,153
Quan Martin,DB,0,Commanders,11.0,2024,153
Jeremy Chinn,S,0,Commanders,11.0,2024,153
