Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Gardner Minshew II,LVR,30,43,282,17,37.0,191,4.4,94,3.1,2.2,188,6.3,2,5.1%,4,10.3%,3,6,2,1,6,12.5%,2,3.5,11.0,2024,157
Tua Tagovailoa,MIA,28,36,288,18,47.4,178,4.9,129,4.6,3.6,159,5.7,2,5.7%,3,8.6%,2,6,1,0,3,7.9%,0,,11.0,2024,157
