Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Steve Avila,G,52,100%,0,0%,5,19%,0,Rams,11.0,2024,161
Alaric Jackson,T,52,100%,0,0%,5,19%,0,Rams,11.0,2024,161
Kevin Dotson,G,52,100%,0,0%,5,19%,0,Rams,11.0,2024,161
Warren McClendon,T,52,100%,0,0%,5,19%,0,Rams,11.0,2024,161
Beaux Limmer,C,52,100%,0,0%,5,19%,0,Rams,11.0,2024,161
Matthew Stafford,QB,52,100%,0,0%,0,0%,0,Rams,11.0,2024,161
Kyren Williams,RB,42,81%,0,0%,0,0%,0,Rams,11.0,2024,161
Demarcus Robinson,WR,39,75%,0,0%,0,0%,0,Rams,11.0,2024,161
Puka Nacua,WR,39,75%,0,0%,0,0%,0,Rams,11.0,2024,161
Cooper Kupp,WR,37,71%,0,0%,0,0%,0,Rams,11.0,2024,161
Davis Allen,TE,34,65%,0,0%,6,22%,0,Rams,11.0,2024,161
Colby Parkinson,TE,19,37%,0,0%,6,22%,0,Rams,11.0,2024,161
Hunter Long,TE,18,35%,0,0%,16,59%,0,Rams,11.0,2024,161
Blake Corum,RB,10,19%,0,0%,10,37%,0,Rams,11.0,2024,161
Tyler Johnson,WR,7,13%,0,0%,0,0%,0,Rams,11.0,2024,161
Tutu Atwell,WR,7,13%,0,0%,0,0%,0,Rams,11.0,2024,161
Jordan Whittington,WR,5,10%,0,0%,16,59%,0,Rams,11.0,2024,161
Xavier Smith,WR,3,6%,0,0%,12,44%,0,Rams,11.0,2024,161
Quentin Lake,FS,0,0%,76,100%,6,22%,0,Rams,11.0,2024,161
Darious Williams,CB,0,0%,76,100%,0,0%,0,Rams,11.0,2024,161
Kamren Curl,SS,0,0%,76,100%,0,0%,0,Rams,11.0,2024,161
Jared Verse,LB,0,0%,64,84%,0,0%,0,Rams,11.0,2024,161
Kobie Turner,NT,0,0%,59,78%,6,22%,0,Rams,11.0,2024,161
Byron Young,LB,0,0%,59,78%,0,0%,0,Rams,11.0,2024,161
Michael Hoecht,LB,0,0%,50,66%,11,41%,0,Rams,11.0,2024,161
Christian Rozeboom,LB,0,0%,49,65%,10,37%,0,Rams,11.0,2024,161
Ahkello Witherspoon,CB,0,0%,44,58%,10,37%,0,Rams,11.0,2024,161
Braden Fiske,DT,0,0%,43,57%,6,22%,0,Rams,11.0,2024,161
Omar Speights,LB,0,0%,42,55%,14,52%,0,Rams,11.0,2024,161
Kamren Kinchens,FS,0,0%,41,54%,6,22%,0,Rams,11.0,2024,161
Cobie Durant,CB,0,0%,41,54%,2,7%,0,Rams,11.0,2024,161
Tyler Davis,DE,0,0%,31,41%,0,0%,0,Rams,11.0,2024,161
Jaylen McCollough,FS,0,0%,29,38%,18,67%,0,Rams,11.0,2024,161
Bobby Brown,NT,0,0%,27,36%,6,22%,0,Rams,11.0,2024,161
Jonah Williams,DE,0,0%,13,17%,0,0%,0,Rams,11.0,2024,161
Brennan Jackson,LB,0,0%,6,8%,6,22%,0,Rams,11.0,2024,161
Desjuan Johnson,DT,0,0%,5,7%,0,0%,0,Rams,11.0,2024,161
Jake Hummel,LB,0,0%,4,5%,21,78%,0,Rams,11.0,2024,161
Josh Wallace,CB,0,0%,0,0%,18,67%,0,Rams,11.0,2024,161
Nick Hampton,LB,0,0%,0,0%,17,63%,0,Rams,11.0,2024,161
Ronnie Rivers,RB,0,0%,0,0%,16,59%,0,Rams,11.0,2024,161
Ethan Evans,P,0,0%,0,0%,14,52%,0,Rams,11.0,2024,161
Alex Ward,LS,0,0%,0,0%,9,33%,0,Rams,11.0,2024,161
Justin Dedich,G,0,0%,0,0%,5,19%,0,Rams,11.0,2024,161
Joshua Karty,K,0,0%,0,0%,5,19%,0,Rams,11.0,2024,161
