Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bills,9.0,14.81,13.14,2.0,-4.01,-6.03,-7.76,1.4,2.63,-0.41,-4.7,3.3,1.46,-0.03,-0.44,11.0,2024,164
Chiefs,-9.0,6.03,7.76,-1.4,-2.63,-14.81,-13.14,-2.0,4.01,0.41,-3.3,4.7,0.03,-1.46,0.44,11.0,2024,164
