Player,Pos,home_team,team,week,year,game_id
Will Levis,QB,1,Titans,11.0,2024,158
Tony Pollard,RB,1,Titans,11.0,2024,158
Tyler Boyd,WR,1,Titans,11.0,2024,158
Calvin Ridley,WR,1,Titans,11.0,2024,158
Chigoziem Okonkwo,TE,1,Titans,11.0,2024,158
Nick Vannett,TE,1,Titans,11.0,2024,158
Daniel Brunskill,OL,1,Titans,11.0,2024,158
Nicholas Petit-Frere,OL,1,Titans,11.0,2024,158
Dillon Radunz,OL,1,Titans,11.0,2024,158
Peter Skoronski,OL,1,Titans,11.0,2024,158
JC Latham,OT,1,Titans,11.0,2024,158
Sebastian Joseph-Day,DL,1,Titans,11.0,2024,158
Jeffery Simmons,DT,1,Titans,11.0,2024,158
T'Vondre Sweat,NT,1,Titans,11.0,2024,158
Arden Key,OLB,1,Titans,11.0,2024,158
Harold Landry,OLB,1,Titans,11.0,2024,158
Kenneth Murray,LB,1,Titans,11.0,2024,158
Jack Gibbens,LB,1,Titans,11.0,2024,158
Jarvis Brownlee,CB,1,Titans,11.0,2024,158
Darrell Baker,CB,1,Titans,11.0,2024,158
Amani Hooker,S,1,Titans,11.0,2024,158
Mike Brown,S,1,Titans,11.0,2024,158
