Player,Pos,home_team,team,week,year,game_id
Kirk Cousins,QB,0,Falcons,11.0,2024,163
Bijan Robinson,RB,0,Falcons,11.0,2024,163
Darnell Mooney,WR,0,Falcons,11.0,2024,163
Ray-Ray McCloud,WR,0,Falcons,11.0,2024,163
Drake London,WR,0,Falcons,11.0,2024,163
Kyle Pitts,TE,0,Falcons,11.0,2024,163
Matthew Bergeron,OL,0,Falcons,11.0,2024,163
Ryan Neuzil,OL,0,Falcons,11.0,2024,163
Jake Matthews,T,0,Falcons,11.0,2024,163
Kaleb McGary,T,0,Falcons,11.0,2024,163
Chris Lindstrom,G,0,Falcons,11.0,2024,163
Grady Jarrett,DL,0,Falcons,11.0,2024,163
David Onyemata,DL,0,Falcons,11.0,2024,163
Matt Judon,OLB,0,Falcons,11.0,2024,163
Arnold Ebiketie,OLB,0,Falcons,11.0,2024,163
Nathan Landman,LB,0,Falcons,11.0,2024,163
Kaden Elliss,LB,0,Falcons,11.0,2024,163
Kevin King,CB,0,Falcons,11.0,2024,163
Clark Phillips,CB,0,Falcons,11.0,2024,163
AJ Terrell,CB,0,Falcons,11.0,2024,163
Jessie Bates III,S,0,Falcons,11.0,2024,163
Justin Simmons,S,0,Falcons,11.0,2024,163
