#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:15,CHI 31,8,3:26,34,Field Goal,1,Bears,11.0,2024,154
2,1,4:54,CHI 5,10,6:26,51,Punt,1,Bears,11.0,2024,154
3,2,5:49,CHI 24,13,5:42,76,Touchdown,1,Bears,11.0,2024,154
4,3,15:00,CHI 30,10,4:43,61,Field Goal,1,Bears,11.0,2024,154
5,3,6:34,CHI 22,11,6:03,78,Touchdown,1,Bears,11.0,2024,154
6,4,11:19,CHI 2,12,7:02,44,Punt,1,Bears,11.0,2024,154
7,4,2:59,CHI 30,7,2:59,42,Missed FG,1,Bears,11.0,2024,154
