Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
C.J. Stroud,HOU,0,0,0,0,0,11.0,2024,166
Joe Mixon,HOU,4,2,44,0,37,11.0,2024,166
Tank Dell,HOU,7,4,54,0,26,11.0,2024,166
Dameon Pierce,HOU,0,0,0,0,0,11.0,2024,166
Nico Collins,HOU,7,4,54,0,33,11.0,2024,166
John Metchie,HOU,3,3,33,0,16,11.0,2024,166
Dalton Schultz,HOU,7,5,33,0,12,11.0,2024,166
Cade Stover,HOU,2,2,15,0,12,11.0,2024,166
Robert Woods,HOU,2,2,13,0,7,11.0,2024,166
Dare Ogunbowale,HOU,1,1,11,0,11,11.0,2024,166
Cooper Rush,DAL,0,0,0,0,0,11.0,2024,166
Bryan Anger,DAL,0,0,0,0,0,11.0,2024,166
Rico Dowdle,DAL,5,2,6,0,5,11.0,2024,166
CeeDee Lamb,DAL,12,8,93,0,29,11.0,2024,166
Deuce Vaughn,DAL,2,1,4,0,4,11.0,2024,166
Ezekiel Elliott,DAL,3,3,16,0,9,11.0,2024,166
KaVontae Turpin,DAL,3,3,86,1,64,11.0,2024,166
Luke Schoonmaker,DAL,10,6,56,0,24,11.0,2024,166
Brevyn Spann-Ford,DAL,5,4,42,0,17,11.0,2024,166
Jalen Tolbert,DAL,5,2,21,0,15,11.0,2024,166
Ryan Flournoy,DAL,3,2,19,0,15,11.0,2024,166
Jake Ferguson,DAL,1,1,11,0,11,11.0,2024,166
Juanyeh Thomas,DAL,1,1,4,0,4,11.0,2024,166
Jonathan Mingo,DAL,4,0,0,0,0,11.0,2024,166
