#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:55,WAS 34,3,1:15,6,Punt,0,Commanders,11.0,2024,153
2,1,5:25,WAS 42,4,1:59,58,Touchdown,0,Commanders,11.0,2024,153
3,1,2:15,WAS 6,3,2:12,6,Punt,0,Commanders,11.0,2024,153
4,2,11:35,WAS 41,3,1:44,-6,Punt,0,Commanders,11.0,2024,153
5,2,8:13,WAS 27,9,4:02,27,Punt,0,Commanders,11.0,2024,153
6,2,0:19,WAS 30,4,0:19,23,End of Half,0,Commanders,11.0,2024,153
7,3,15:00,WAS 31,8,3:57,42,Field Goal,0,Commanders,11.0,2024,153
8,3,5:32,WAS 30,5,3:05,7,Punt,0,Commanders,11.0,2024,153
9,4,12:00,WAS 29,9,4:05,45,Downs,0,Commanders,11.0,2024,153
10,4,4:58,WAS 30,1,0:08,0,Interception,0,Commanders,11.0,2024,153
11,4,4:38,WAS 30,15,4:10,70,Touchdown,0,Commanders,11.0,2024,153
