#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,BAL 29,2,0:49,7,Fumble,0,Ravens,11.0,2024,159
2,1,10:40,BAL 30,3,2:01,0,Punt,0,Ravens,11.0,2024,159
3,1,6:48,BAL 25,5,1:38,46,Missed FG,0,Ravens,11.0,2024,159
4,1,3:07,PIT 46,6,1:29,14,Missed FG,0,Ravens,11.0,2024,159
5,2,14:48,BAL 17,5,2:17,30,Punt,0,Ravens,11.0,2024,159
6,2,7:39,BAL 30,3,1:30,-1,Punt,0,Ravens,11.0,2024,159
7,2,5:07,BAL 20,6,3:51,80,Touchdown,0,Ravens,11.0,2024,159
8,2,0:38,BAL 9,1,0:09,4,Fumble,0,Ravens,11.0,2024,159
9,2,0:07,BAL 30,1,0:07,-1,End of Half,0,Ravens,11.0,2024,159
10,3,10:46,BAL 30,11,4:34,34,Field Goal,0,Ravens,11.0,2024,159
11,3,0:56,BAL 14,3,1:35,-3,Punt,0,Ravens,11.0,2024,159
12,4,9:23,BAL 20,2,1:09,20,Interception,0,Ravens,11.0,2024,159
13,4,3:35,BAL 31,9,2:29,69,Touchdown,0,Ravens,11.0,2024,159
