Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Vikings,10.0,5.25,21.24,-15.99,-5.11,7.51,-1.11,7.95,1.06,-3.94,-4.37,4.09,-0.66,-1.51,-1.49,11.0,2024,158
Titans,-10.0,-7.51,1.11,-7.95,-1.06,-5.25,-21.24,15.99,5.11,3.94,-4.09,4.37,1.51,0.66,1.49,11.0,2024,158
