Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Xavier Worthy,KAN,5,4,61,1,3.0,35,8.8,26,6.5,15.0,0,,1,20.0,0,157.1,11.0,2024,164
Noah Gray,KAN,5,4,23,2,4.0,3,0.8,20,5.0,4.2,0,,0,0.0,1,85.8,11.0,2024,164
DeAndre Hopkins,KAN,4,3,29,0,2.0,24,8.0,5,1.7,12.8,0,,0,0.0,0,94.8,11.0,2024,164
Travis Kelce,KAN,4,2,8,0,,2,1.0,6,3.0,10.8,0,,0,0.0,1,16.7,11.0,2024,164
Justin Watson,KAN,2,2,26,0,1.0,25,12.5,1,0.5,12.5,0,,0,0.0,0,118.7,11.0,2024,164
Samaje Perine,KAN,4,2,8,0,1.0,-3,-1.5,11,5.5,0.5,0,,0,0.0,0,56.2,11.0,2024,164
Mecole Hardman,KAN,3,2,12,0,1.0,-1,-0.5,13,6.5,-2.0,0,,0,0.0,0,74.3,11.0,2024,164
Peyton Hendershot,KAN,1,1,11,0,1.0,11,11.0,0,0.0,11.0,0,,0,0.0,0,112.5,11.0,2024,164
Mike Caliendo,KAN,1,1,5,0,1.0,2,2.0,3,3.0,2.0,0,,0,0.0,0,87.5,11.0,2024,164
JuJu Smith-Schuster,KAN,1,1,8,0,1.0,-4,-4.0,12,12.0,-4.0,1,1.0,0,0.0,0,100.0,11.0,2024,164
Carson Steele,KAN,1,1,5,0,0.0,-3,-3.0,8,8.0,-3.0,0,,0,0.0,0,87.5,11.0,2024,164
Khalil Shakir,BUF,12,8,70,0,4.0,17,2.1,53,6.6,4.4,0,,0,0.0,0,81.9,11.0,2024,164
Curtis Samuel,BUF,6,5,58,1,3.0,28,5.6,30,6.0,4.7,0,,0,0.0,0,146.5,11.0,2024,164
James Cook,BUF,6,5,7,0,0.0,-19,-3.8,26,5.2,-2.3,0,,0,0.0,0,79.2,11.0,2024,164
Dawson Knox,BUF,6,4,40,0,2.0,29,7.3,11,2.8,11.5,0,,0,0.0,1,45.8,11.0,2024,164
Mack Hollins,BUF,2,2,27,0,2.0,15,7.5,12,6.0,7.5,0,,0,0.0,0,118.7,11.0,2024,164
Amari Cooper,BUF,3,2,55,0,2.0,45,22.5,10,5.0,24.3,0,,0,0.0,0,109.7,11.0,2024,164
Zach Davidson,BUF,1,1,5,0,,3,3.0,2,2.0,3.0,0,,0,0.0,0,87.5,11.0,2024,164
Ty Johnson,BUF,1,0,0,0,0.0,0,,0,,9.0,0,,0,0.0,0,39.6,11.0,2024,164
Quintin Morris,BUF,1,0,0,0,,0,,0,,31.0,0,,0,0.0,0,39.6,11.0,2024,164
