Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Matthew Stafford,LAR,0,0,0,0,0,11.0,2024,161
Kyren Williams,LAR,0,0,0,0,0,11.0,2024,161
Blake Corum,LAR,1,1,7,0,7,11.0,2024,161
Puka Nacua,LAR,9,7,123,1,37,11.0,2024,161
Cooper Kupp,LAR,10,6,106,2,69,11.0,2024,161
Tutu Atwell,LAR,2,1,21,0,21,11.0,2024,161
Demarcus Robinson,LAR,4,2,19,0,10,11.0,2024,161
Colby Parkinson,LAR,1,1,19,1,19,11.0,2024,161
Drake Maye,NWE,0,0,0,0,0,11.0,2024,161
Rhamondre Stevenson,NWE,4,4,16,0,9,11.0,2024,161
Antonio Gibson,NWE,1,1,2,0,2,11.0,2024,161
Marcus Jones,NWE,0,0,0,0,0,11.0,2024,161
Jamycal Hasty,NWE,0,0,0,0,0,11.0,2024,161
Kendrick Bourne,NWE,5,5,70,1,21,11.0,2024,161
Hunter Henry,NWE,9,6,63,0,15,11.0,2024,161
Demario Douglas,NWE,6,4,59,0,28,11.0,2024,161
Austin Hooper,NWE,4,4,35,0,19,11.0,2024,161
Kayshon Boutte,NWE,6,4,33,0,13,11.0,2024,161
Vederian Lowe,NWE,1,1,4,1,4,11.0,2024,161
Jaheim Bell,NWE,1,0,0,0,0,11.0,2024,161
