0,1,week,year,game_id
Won Toss,Colts (deferred),11.0,2024,160
Roof,outdoors,11.0,2024,160
Surface,fieldturf,11.0,2024,160
Duration,2:55,11.0,2024,160
Attendance,80582,11.0,2024,160
Weather,"62 degrees, relative humidity 32%, wind 4 mph",11.0,2024,160
Vegas Line,New York Jets -4.0,11.0,2024,160
Over/Under,43.5 (over),11.0,2024,160
