Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Anthony Richardson,IND,0,0,0,0,0,11.0,2024,160
Jonathan Taylor,IND,2,1,3,0,3,11.0,2024,160
Adonai Mitchell,IND,2,1,33,0,33,11.0,2024,160
Josh Downs,IND,5,5,84,1,31,11.0,2024,160
Alec Pierce,IND,4,3,74,0,39,11.0,2024,160
Michael Pittman Jr.,IND,8,5,46,0,20,11.0,2024,160
Mo Alie-Cox,IND,3,2,17,0,12,11.0,2024,160
Andrew Ogletree,IND,1,1,8,0,8,11.0,2024,160
Kylen Granson,IND,2,1,4,0,4,11.0,2024,160
Trey Sermon,IND,1,1,3,0,3,11.0,2024,160
Aaron Rodgers,NYJ,0,0,0,0,0,11.0,2024,160
Breece Hall,NYJ,7,7,43,1,29,11.0,2024,160
Braelon Allen,NYJ,0,0,0,0,0,11.0,2024,160
Davante Adams,NYJ,7,6,72,0,24,11.0,2024,160
Garrett Wilson,NYJ,8,4,18,0,7,11.0,2024,160
Xavier Gipson,NYJ,1,1,17,0,17,11.0,2024,160
Kenny Yeboah,NYJ,1,1,11,1,11,11.0,2024,160
Malachi Corley,NYJ,1,1,10,0,10,11.0,2024,160
Tyler Conklin,NYJ,2,1,7,0,7,11.0,2024,160
Jeremy Ruckert,NYJ,2,1,6,0,6,11.0,2024,160
