Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Geno Smith,SEA,25,32,221,0,1,4,26,26,82.4,11.0,2024,162
Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,,11.0,2024,162
Jaxon Smith-Njigba,SEA,0,0,0,0,0,0,0,0,,11.0,2024,162
Zach Charbonnet,SEA,0,0,0,0,0,0,0,0,,11.0,2024,162
D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,11.0,2024,162
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,11.0,2024,162
AJ Barner,SEA,0,0,0,0,0,0,0,0,,11.0,2024,162
Brock Purdy,SFO,21,28,159,1,1,2,13,22,85.3,11.0,2024,162
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,11.0,2024,162
Jordan Mason,SFO,0,0,0,0,0,0,0,0,,11.0,2024,162
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,11.0,2024,162
Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,11.0,2024,162
Eric Saubert,SFO,0,0,0,0,0,0,0,0,,11.0,2024,162
Ricky Pearsall,SFO,0,0,0,0,0,0,0,0,,11.0,2024,162
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,11.0,2024,162
