Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jameis Winston,CLE,30,46,395,17.0,34.7,459,10.0,182,6.1,4.0,213,7.1,0,0.0%,10,22.7%,3,7,7,1,11,22.0%,1,8.0,11.0,2024,155
Dorian Thompson-Robinson,CLE,0,1,0,,,4,4.0,0,,0.0,0,,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,,11.0,2024,155
Derek Carr,NOR,21,27,248,10.0,35.7,153,5.7,80,3.8,3.0,168,8.0,0,0.0%,3,11.5%,1,4,6,2,9,32.1%,0,,11.0,2024,155
Taysom Hill,NOR,1,2,18,1.0,50.0,58,29.0,17,17.0,8.5,1,1.0,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,,11.0,2024,155
