Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Kareem Hunt,KAN,14,60,0,2,33,2.4,27,1.9,0,,11.0,2024,164
Mecole Hardman,KAN,1,9,0,0,9,9.0,0,0.0,0,,11.0,2024,164
Carson Steele,KAN,1,2,0,1,0,0.0,2,2.0,0,,11.0,2024,164
Xavier Worthy,KAN,1,7,0,0,7,7.0,0,0.0,0,,11.0,2024,164
Josh Allen,BUF,12,55,1,4,29,2.4,26,2.2,1,12.0,11.0,2024,164
James Cook,BUF,9,20,2,2,16,1.8,4,0.4,2,4.5,11.0,2024,164
Ray Davis,BUF,5,11,0,1,5,1.0,6,1.2,0,,11.0,2024,164
Ty Johnson,BUF,5,18,0,2,9,1.8,9,1.8,0,,11.0,2024,164
