Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Colts,-1.0,0.71,12.01,-6.62,-5.5,2.47,-0.54,2.58,0.0,-1.15,-6.05,4.93,1.8,-3.64,1.81,11.0,2024,160
Jets,1.0,-2.47,0.54,-2.58,0.0,-0.71,-12.01,6.62,5.5,1.15,-4.93,6.05,3.64,-1.8,-1.81,11.0,2024,160
