Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jayden Daniels,WAS,7,18,0,7,11.0,2024,153
Brian Robinson Jr.,WAS,16,63,1,18,11.0,2024,153
Austin Ekeler,WAS,2,7,0,6,11.0,2024,153
Jeremy McNichols,WAS,3,5,0,6,11.0,2024,153
Zach Ertz,WAS,0,0,0,0,11.0,2024,153
John Bates,WAS,0,0,0,0,11.0,2024,153
Olamide Zaccheaus,WAS,0,0,0,0,11.0,2024,153
Terry McLaurin,WAS,0,0,0,0,11.0,2024,153
Noah Brown,WAS,0,0,0,0,11.0,2024,153
Dyami Brown,WAS,0,0,0,0,11.0,2024,153
Luke McCaffrey,WAS,0,0,0,0,11.0,2024,153
Jalen Hurts,PHI,10,39,1,9,11.0,2024,153
Saquon Barkley,PHI,26,146,2,39,11.0,2024,153
Kenneth Gainwell,PHI,4,43,0,14,11.0,2024,153
A.J. Brown,PHI,0,0,0,0,11.0,2024,153
Dallas Goedert,PHI,0,0,0,0,11.0,2024,153
DeVonta Smith,PHI,0,0,0,0,11.0,2024,153
Jahan Dotson,PHI,0,0,0,0,11.0,2024,153
