Player,Pos,home_team,team,week,year,game_id
Matthew Stafford,QB,0,Rams,11.0,2024,161
Kyren Williams,RB,0,Rams,11.0,2024,161
Demarcus Robinson,WR,0,Rams,11.0,2024,161
Puka Nacua,WR,0,Rams,11.0,2024,161
Cooper Kupp,WR,0,Rams,11.0,2024,161
Davis Allen,TE,0,Rams,11.0,2024,161
Steve Avila,OL,0,Rams,11.0,2024,161
Warren McClendon,OL,0,Rams,11.0,2024,161
Beaux Limmer,OL,0,Rams,11.0,2024,161
Alaric Jackson,OL,0,Rams,11.0,2024,161
Kevin Dotson,OL,0,Rams,11.0,2024,161
Kobie Turner,DE,0,Rams,11.0,2024,161
Bobby Brown,NT,0,Rams,11.0,2024,161
Michael Hoecht,OLB,0,Rams,11.0,2024,161
Jared Verse,OLB,0,Rams,11.0,2024,161
Byron Young,OLB,0,Rams,11.0,2024,161
Omar Speights,LB,0,Rams,11.0,2024,161
Kamren Kinchens,DB,0,Rams,11.0,2024,161
Quentin Lake,DB,0,Rams,11.0,2024,161
Cobie Durant,DB,0,Rams,11.0,2024,161
Kamren Curl,DB,0,Rams,11.0,2024,161
Darious Williams,DB,0,Rams,11.0,2024,161
