Player,Pos,home_team,team,week,year,game_id
Sam Darnold,QB,0,Vikings,11.0,2024,158
Aaron Jones,RB,0,Vikings,11.0,2024,158
Jordan Addison,WR,0,Vikings,11.0,2024,158
Justin Jefferson,WR,0,Vikings,11.0,2024,158
Josh Oliver,TE,0,Vikings,11.0,2024,158
T.J. Hockenson,TE,0,Vikings,11.0,2024,158
Cam Robinson,OT,0,Vikings,11.0,2024,158
Brian O'Neill,T,0,Vikings,11.0,2024,158
Blake Brandel,G,0,Vikings,11.0,2024,158
Dalton Risner,G,0,Vikings,11.0,2024,158
Garrett Bradbury,C,0,Vikings,11.0,2024,158
Harrison Phillips,DL,0,Vikings,11.0,2024,158
Jonathan Bullard,DL,0,Vikings,11.0,2024,158
Jerry Tillery,DL,0,Vikings,11.0,2024,158
Jonathan Greenard,OLB,0,Vikings,11.0,2024,158
Andrew Van Ginkel,OLB,0,Vikings,11.0,2024,158
Blake Cashman,LB,0,Vikings,11.0,2024,158
Ivan Pace,LB,0,Vikings,11.0,2024,158
Byron Murphy,CB,0,Vikings,11.0,2024,158
Stephon Gilmore,CB,0,Vikings,11.0,2024,158
Camryn Bynum,S,0,Vikings,11.0,2024,158
Harrison Smith,S,0,Vikings,11.0,2024,158
