Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Tee Higgins,CIN,13,9,148,1,6.0,111,12.3,37,4.1,11.8,1,9.0,0,0.0,0,132.9,11.0,2024,165
Ja'Marr Chase,CIN,13,7,75,2,3.0,45,6.4,30,4.3,11.5,0,,1,7.7,0,110.6,11.0,2024,165
Chase Brown,CIN,7,5,57,0,2.0,26,5.2,31,6.2,4.4,0,,0,0.0,0,95.5,11.0,2024,165
Andrei Iosivas,CIN,3,3,46,0,2.0,41,13.7,5,1.7,13.7,0,,0,0.0,0,118.7,11.0,2024,165
Tanner Hudson,CIN,2,2,13,0,,10,5.0,3,1.5,5.0,0,,0,0.0,0,93.7,11.0,2024,165
Jermaine Burton,CIN,4,1,8,0,1.0,8,8.0,0,0.0,17.0,0,,0,0.0,0,39.6,11.0,2024,165
Drew Sample,CIN,2,1,9,0,,4,4.0,5,5.0,3.5,0,,0,0.0,0,62.5,11.0,2024,165
Mike Gesicki,CIN,2,0,0,0,,0,,0,,14.0,0,,0,0.0,0,39.6,11.0,2024,165
Ladd McConkey,LAC,9,6,123,0,6.0,108,18.0,15,2.5,15.0,0,,0,0.0,0,109.7,11.0,2024,165
Will Dissly,LAC,6,4,80,1,3.0,57,14.3,23,5.8,10.2,0,,1,16.7,0,149.3,11.0,2024,165
Quentin Johnston,LAC,8,2,48,1,2.0,43,21.5,5,2.5,22.4,0,,1,12.5,0,91.7,11.0,2024,165
Josh Palmer,LAC,4,2,23,0,2.0,23,11.5,0,0.0,13.0,0,,0,0.0,0,67.7,11.0,2024,165
Derius Davis,LAC,2,1,14,0,1.0,-4,-4.0,18,18.0,-5.0,0,,0,0.0,0,72.9,11.0,2024,165
J.K. Dobbins,LAC,1,1,3,0,0.0,0,0.0,3,3.0,0.0,0,,0,0.0,0,79.2,11.0,2024,165
Tucker Fisk,LAC,2,1,6,0,,5,5.0,1,1.0,3.5,0,,0,0.0,0,56.2,11.0,2024,165
Jalen Reagor,LAC,1,0,0,0,,0,,0,,24.0,0,,0,0.0,0,39.6,11.0,2024,165
