#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,TEN 25,6,3:42,4,Punt,1,Titans,11.0,2024,158
2,1,10:22,TEN 45,11,5:43,44,Field Goal,1,Titans,11.0,2024,158
3,1,3:16,TEN 30,5,2:29,9,Punt,1,Titans,11.0,2024,158
4,2,7:40,TEN 30,3,1:32,6,Punt,1,Titans,11.0,2024,158
5,2,1:41,TEN 30,6,1:19,8,Punt,1,Titans,11.0,2024,158
6,3,13:14,TEN 20,3,2:08,7,Punt,1,Titans,11.0,2024,158
7,3,8:30,TEN 2,3,1:30,98,Touchdown,1,Titans,11.0,2024,158
8,3,3:15,TEN 30,8,4:07,45,Field Goal,1,Titans,11.0,2024,158
9,4,10:38,TEN 41,5,2:06,10,Downs,1,Titans,11.0,2024,158
10,4,5:09,TEN 19,6,2:46,33,Downs,1,Titans,11.0,2024,158
11,4,1:57,TEN 16,1,0:07,0,Interception,1,Titans,11.0,2024,158
