Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Austin Ekeler,WAS,9,8,89,0,3.0,-10,-1.3,99,12.4,-1.1,0,,0,0.0,0,107.9,11.0,2024,153
Zach Ertz,WAS,7,6,47,1,5.0,32,5.3,15,2.5,5.0,0,,0,0.0,0,134.2,11.0,2024,153
John Bates,WAS,3,2,17,0,,7,3.5,10,5.0,0.7,0,,1,33.3,0,81.2,11.0,2024,153
Dyami Brown,WAS,2,1,4,0,,-4,-4.0,8,8.0,4.0,0,,1,50.0,0,56.2,11.0,2024,153
Noah Brown,WAS,4,1,4,0,,-3,-3.0,7,7.0,11.0,0,,0,0.0,1,0.0,11.0,2024,153
Terry McLaurin,WAS,2,1,10,0,1.0,10,10.0,0,0.0,7.0,0,,0,0.0,0,64.6,11.0,2024,153
Jeremy McNichols,WAS,1,1,1,0,0.0,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2,11.0,2024,153
Brian Robinson Jr.,WAS,1,1,9,0,0.0,2,2.0,7,7.0,2.0,0,,0,0.0,0,104.2,11.0,2024,153
Olamide Zaccheaus,WAS,2,1,10,0,1.0,10,10.0,0,0.0,6.5,0,,0,0.0,0,64.6,11.0,2024,153
Luke McCaffrey,WAS,1,0,0,0,,0,,0,,5.0,0,,1,100.0,0,39.6,11.0,2024,153
A.J. Brown,PHI,8,5,65,0,4.0,43,8.6,22,4.4,9.1,0,,0,0.0,0,88.0,11.0,2024,153
Dallas Goedert,PHI,5,5,61,0,2.0,32,6.4,29,5.8,6.4,0,,0,0.0,0,117.5,11.0,2024,153
DeVonta Smith,PHI,6,4,29,0,2.0,11,2.8,18,4.5,7.2,0,,1,16.7,0,77.8,11.0,2024,153
Saquon Barkley,PHI,3,2,52,0,1.0,5,2.5,47,23.5,3.0,1,2.0,0,0.0,0,109.7,11.0,2024,153
Jahan Dotson,PHI,2,1,8,0,,-6,-6.0,14,14.0,0.5,0,,0,0.0,0,60.4,11.0,2024,153
Kenneth Gainwell,PHI,1,1,6,0,0.0,3,3.0,3,3.0,3.0,0,,0,0.0,0,91.7,11.0,2024,153
