#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:33,LAR 12,5,2:54,45,Punt,0,Rams,11.0,2024,161
2,1,5:05,LAR 27,4,2:14,24,Punt,0,Rams,11.0,2024,161
3,2,12:23,LAR 20,9,5:05,80,Touchdown,0,Rams,11.0,2024,161
4,2,5:49,NWE 12,1,0:04,12,Touchdown,0,Rams,11.0,2024,161
5,2,1:52,LAR 30,11,1:52,62,Missed FG,0,Rams,11.0,2024,161
6,3,15:00,LAR 30,2,0:50,70,Touchdown,0,Rams,11.0,2024,161
7,3,7:02,LAR 28,7,3:32,72,Touchdown,0,Rams,11.0,2024,161
8,4,12:45,LAR 34,3,1:42,5,Punt,0,Rams,11.0,2024,161
9,4,4:54,LAR 30,7,2:40,35,Punt,0,Rams,11.0,2024,161
10,4,1:47,NWE 43,3,1:47,-3,End of Game,0,Rams,11.0,2024,161
