Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Justin Jefferson,MIN,8,6,81,0,3.0,64,10.7,17,2.8,9.0,1,6.0,0,0.0,0,106.8,11.0,2024,158
Jordan Addison,MIN,8,3,61,1,2.0,32,10.7,29,9.7,16.0,0,,1,12.5,0,104.7,11.0,2024,158
Josh Oliver,MIN,3,3,34,0,1.0,12,4.0,22,7.3,4.0,0,,0,0.0,0,113.9,11.0,2024,158
Cam Akers,MIN,2,2,11,1,1.0,2,1.0,9,4.5,1.0,0,,0,0.0,0,129.2,11.0,2024,158
T.J. Hockenson,MIN,3,2,13,0,2.0,12,6.0,1,0.5,5.3,0,,1,33.3,0,75.7,11.0,2024,158
Aaron Jones,MIN,1,1,4,0,,-3,-3.0,7,7.0,-3.0,0,,0,0.0,0,83.3,11.0,2024,158
Johnny Mundt,MIN,1,1,13,0,1.0,0,0.0,13,13.0,0.0,0,,0,0.0,0,118.7,11.0,2024,158
Trent Sherfield,MIN,1,1,16,0,1.0,6,6.0,10,10.0,6.0,0,,0,0.0,0,118.7,11.0,2024,158
Brandon Powell,MIN,1,1,13,0,1.0,13,13.0,0,0.0,13.0,0,,0,0.0,0,118.7,11.0,2024,158
Jalen Nailor,MIN,2,0,0,0,,0,,0,,25.5,0,,1,50.0,0,39.6,11.0,2024,158
Calvin Ridley,TEN,6,4,58,0,3.0,59,14.8,-1,-0.3,25.3,0,,0,0.0,1,58.3,11.0,2024,158
Nick Westbrook-Ikhine,TEN,6,2,117,1,1.0,52,26.0,65,32.5,16.8,0,,1,16.7,0,121.5,11.0,2024,158
Tyjae Spears,TEN,3,2,8,0,,-2,-1.0,10,5.0,1.0,0,,0,0.0,0,70.1,11.0,2024,158
Tony Pollard,TEN,4,2,14,0,1.0,2,1.0,12,6.0,0.3,0,,2,50.0,0,58.3,11.0,2024,158
Chigoziem Okonkwo,TEN,4,2,19,0,1.0,1,0.5,18,9.0,0.8,0,,0,0.0,0,63.5,11.0,2024,158
Tyler Boyd,TEN,3,2,34,0,1.0,9,4.5,25,12.5,8.7,0,,0,0.0,0,104.9,11.0,2024,158
Josh Whyle,TEN,1,1,6,0,,5,5.0,1,1.0,5.0,0,,0,0.0,0,91.7,11.0,2024,158
Nick Vannett,TEN,1,1,6,0,,5,5.0,1,1.0,5.0,0,,0,0.0,0,91.7,11.0,2024,158
Bryce Oliver,TEN,1,1,33,0,1.0,28,28.0,5,5.0,28.0,0,,0,0.0,0,118.7,11.0,2024,158
