Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jameis Winston,CLE,0,0,0,0,0,11.0,2024,155
Dorian Thompson-Robinson,CLE,0,0,0,0,0,11.0,2024,155
Nick Chubb,CLE,0,0,0,0,0,11.0,2024,155
Jerome Ford,CLE,4,4,29,0,14,11.0,2024,155
Pierre Strong,CLE,0,0,0,0,0,11.0,2024,155
Jerry Jeudy,CLE,11,6,142,1,89,11.0,2024,155
David Njoku,CLE,9,9,81,0,18,11.0,2024,155
Elijah Moore,CLE,8,6,66,1,30,11.0,2024,155
Cedric Tillman,CLE,8,3,47,0,22,11.0,2024,155
Jordan Akins,CLE,4,1,19,0,19,11.0,2024,155
Jamari Thrash,CLE,1,1,11,0,11,11.0,2024,155
Kadarius Toney,CLE,0,0,0,0,0,11.0,2024,155
Derek Carr,NOR,0,0,0,0,0,11.0,2024,155
Taysom Hill,NOR,10,8,50,0,14,11.0,2024,155
Alvin Kamara,NOR,4,4,22,0,18,11.0,2024,155
Jordan Mims,NOR,0,0,0,0,0,11.0,2024,155
Marquez Valdes-Scantling,NOR,4,2,87,1,71,11.0,2024,155
Foster Moreau,NOR,4,3,50,0,22,11.0,2024,155
Juwan Johnson,NOR,3,3,30,1,20,11.0,2024,155
Kevin Austin,NOR,2,1,18,0,18,11.0,2024,155
Dante Pettis,NOR,1,1,9,0,9,11.0,2024,155
Jake Haener,NOR,0,0,0,0,0,11.0,2024,155
