Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Jordan Love,GNB,13,17,261,1,1,1,1,60,113.0,11.0,2024,154
Josh Jacobs,GNB,0,0,0,0,0,0,0,0,,11.0,2024,154
Emanuel Wilson,GNB,0,0,0,0,0,0,0,0,,11.0,2024,154
Christian Watson,GNB,0,0,0,0,0,0,0,0,,11.0,2024,154
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,11.0,2024,154
Chris Brooks,GNB,0,0,0,0,0,0,0,0,,11.0,2024,154
Tucker Kraft,GNB,0,0,0,0,0,0,0,0,,11.0,2024,154
Dontayvion Wicks,GNB,0,0,0,0,0,0,0,0,,11.0,2024,154
Jayden Reed,GNB,0,0,0,0,0,0,0,0,,11.0,2024,154
Caleb Williams,CHI,23,31,231,0,0,3,19,25,95.0,11.0,2024,154
D'Andre Swift,CHI,0,0,0,0,0,0,0,0,,11.0,2024,154
Roschon Johnson,CHI,0,0,0,0,0,0,0,0,,11.0,2024,154
D.J. Moore,CHI,0,0,0,0,0,0,0,0,,11.0,2024,154
Rome Odunze,CHI,0,0,0,0,0,0,0,0,,11.0,2024,154
Cole Kmet,CHI,0,0,0,0,0,0,0,0,,11.0,2024,154
Keenan Allen,CHI,0,0,0,0,0,0,0,0,,11.0,2024,154
