Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jayden Daniels,WAS,0,0,0,0,0,11.0,2024,153
Brian Robinson Jr.,WAS,1,1,9,0,9,11.0,2024,153
Austin Ekeler,WAS,9,8,89,0,34,11.0,2024,153
Jeremy McNichols,WAS,1,1,1,0,1,11.0,2024,153
Zach Ertz,WAS,7,6,47,1,16,11.0,2024,153
John Bates,WAS,3,2,17,0,9,11.0,2024,153
Olamide Zaccheaus,WAS,2,1,10,0,10,11.0,2024,153
Terry McLaurin,WAS,2,1,10,0,10,11.0,2024,153
Noah Brown,WAS,4,1,4,0,4,11.0,2024,153
Dyami Brown,WAS,2,1,4,0,4,11.0,2024,153
Luke McCaffrey,WAS,1,0,0,0,0,11.0,2024,153
Jalen Hurts,PHI,0,0,0,0,0,11.0,2024,153
Saquon Barkley,PHI,3,2,52,0,43,11.0,2024,153
Kenneth Gainwell,PHI,1,1,6,0,6,11.0,2024,153
A.J. Brown,PHI,8,5,65,0,25,11.0,2024,153
Dallas Goedert,PHI,5,5,61,0,32,11.0,2024,153
DeVonta Smith,PHI,6,4,29,0,21,11.0,2024,153
Jahan Dotson,PHI,2,1,8,0,8,11.0,2024,153
