Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Nathan Landman,ATL,0,6,5,83.3%,70.0,14.0,11.7,2.0,154.9,1.5,9.0,61.0,1,0,0,0.0,0,8,0,0.0%,11.0,2024,163
Kaden Elliss,ATL,0,6,4,66.7%,33.0,8.3,5.5,0.0,80.6,1.5,4.0,29.0,4,1,1,0.0,2,10,0,0.0%,11.0,2024,163
Richie Grant,ATL,0,4,4,100.0%,26.0,6.5,6.5,1.0,133.3,-2.3,-9.0,35.0,0,0,0,0.0,0,4,1,20.0%,11.0,2024,163
Jessie Bates III,ATL,0,4,3,75.0%,47.0,15.7,11.8,1.0,153.1,7.3,23.0,24.0,0,1,0,0.0,1,10,1,9.1%,11.0,2024,163
Clark Phillips,ATL,0,3,3,100.0%,24.0,8.0,8.0,0.0,100.0,6.0,18.0,6.0,0,0,0,0.0,0,4,1,20.0%,11.0,2024,163
AJ Terrell,ATL,0,3,2,66.7%,34.0,17.0,11.3,0.0,104.9,14.7,28.0,6.0,0,0,0,0.0,0,5,0,0.0%,11.0,2024,163
Justin Simmons,ATL,0,2,2,100.0%,12.0,6.0,6.0,0.0,91.7,1.0,2.0,10.0,0,0,0,0.0,0,5,1,16.7%,11.0,2024,163
Natrone Brooks,ATL,0,2,1,50.0%,8.0,8.0,4.0,0.0,60.4,3.0,9.0,-1.0,1,0,1,0.0,1,1,0,0.0%,11.0,2024,163
Lorenzo Carter,ATL,0,1,1,100.0%,37.0,37.0,37.0,0.0,118.7,10.0,10.0,27.0,0,0,0,0.0,0,4,0,0.0%,11.0,2024,163
Kevin King,ATL,0,1,1,100.0%,16.0,16.0,16.0,0.0,118.7,14.0,14.0,2.0,0,0,0,0.0,0,1,0,0.0%,11.0,2024,163
Arnold Ebiketie,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,11.0,2024,163
Khalid Kareem,ATL,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,11.0,2024,163
Matt Judon,ATL,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,11.0,2024,163
Grady Jarrett,ATL,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,11.0,2024,163
Riley Moss,DEN,0,9,7,77.8%,95.0,13.6,10.6,0.0,110.6,9.4,52.0,43.0,0,0,0,0.0,0,6,3,33.3%,11.0,2024,163
Ja'Quan McMillian,DEN,0,8,6,75.0%,59.0,9.8,7.4,0.0,95.3,5.0,31.0,28.0,1,0,0,0.0,0,9,0,0.0%,11.0,2024,163
Justin Strnad,DEN,0,3,3,100.0%,8.0,2.7,2.7,0.0,79.2,-1.0,-3.0,11.0,2,0,0,0.0,0,2,2,50.0%,11.0,2024,163
P.J. Locke,DEN,0,3,2,66.7%,11.0,5.5,3.7,0.0,72.9,5.7,5.0,6.0,0,0,0,0.0,0,1,1,50.0%,11.0,2024,163
Cody Barton,DEN,1,1,1,100.0%,15.0,15.0,15.0,0.0,79.2,12.0,12.0,3.0,4,0,0,0.0,0,4,0,0.0%,11.0,2024,163
Devon Key,DEN,0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,15.5,6.0,3.0,0,0,0,0.0,0,5,0,0.0%,11.0,2024,163
Nik Bonitto,DEN,0,0,0,,,,,,,,,,0,1,0,2.0,3,7,0,0.0%,11.0,2024,163
Malcolm Roach,DEN,0,0,0,,,,,,,,,,0,1,0,1.0,2,3,0,0.0%,11.0,2024,163
John Franklin-Myers,DEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,11.0,2024,163
Jonah Elliss,DEN,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,11.0,2024,163
Zach Allen,DEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,11.0,2024,163
D.J. Jones,DEN,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%,11.0,2024,163
Jonathon Cooper,DEN,0,0,0,,,,,,,,,,2,0,0,0.0,0,2,0,0.0%,11.0,2024,163
Patrick Surtain II,DEN,0,2,0,0.0%,,,0.0,,39.6,10.5,,,0,0,0,0.0,0,1,0,0.0%,11.0,2024,163
Levi Wallace,DEN,0,2,0,0.0%,,,0.0,,39.6,14.0,,,0,0,0,0.0,0,1,0,0.0%,11.0,2024,163
