Player,Pos,home_team,team,week,year,game_id
Gardner Minshew II,QB,0,Raiders,11.0,2024,157
Zamir White,RB,0,Raiders,11.0,2024,157
Jakobi Meyers,WR,0,Raiders,11.0,2024,157
Tre Tucker,WR,0,Raiders,11.0,2024,157
Brock Bowers,TE,0,Raiders,11.0,2024,157
Michael Mayer,TE,0,Raiders,11.0,2024,157
Delmar Glaze,OT,0,Raiders,11.0,2024,157
Kolton Miller,T,0,Raiders,11.0,2024,157
Jackson Powers-Johnson,OG,0,Raiders,11.0,2024,157
Jordan Meredith,G,0,Raiders,11.0,2024,157
Dylan Parham,G,0,Raiders,11.0,2024,157
Maxx Crosby,DE,0,Raiders,11.0,2024,157
Charles Snowden,DE,0,Raiders,11.0,2024,157
Jonah Laulu,DT,0,Raiders,11.0,2024,157
John Jenkins,DT,0,Raiders,11.0,2024,157
Adam Butler,DT,0,Raiders,11.0,2024,157
Robert Spillane,LB,0,Raiders,11.0,2024,157
Divine Deablo,LB,0,Raiders,11.0,2024,157
Jack Jones,CB,0,Raiders,11.0,2024,157
Jakorian Bennett,CB,0,Raiders,11.0,2024,157
Tre'von Moehrig,S,0,Raiders,11.0,2024,157
Isaiah Pola-Mao,S,0,Raiders,11.0,2024,157
