Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
C.J. Stroud,HOU,23,34,257,13.0,37.1,168,4.9,101,4.4,3.0,156,6.8,2,6.1%,4,12.1%,1,8,6,0,7,18.4%,3,8.7,11.0,2024,166
Cooper Rush,DAL,32,55,354,17.0,28.3,346,6.3,152,4.8,2.8,202,6.3,3,5.7%,10,18.9%,5,4,6,1,12,19.7%,1,2.0,11.0,2024,166
Bryan Anger,DAL,1,1,4,,,4,4.0,4,4.0,4.0,0,0.0,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,,11.0,2024,166
