Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
DJ Turner,CIN,0,6,3,50.0%,49.0,16.3,8.2,0.0,77.8,19.3,37.0,12.0,0,0,0,0.0,0,1,1,50.0%,11.0,2024,165
Geno Stone,CIN,0,3,3,100.0%,58.0,19.3,19.3,0.0,118.7,18.0,54.0,4.0,0,0,0,0.0,0,9,1,10.0%,11.0,2024,165
Germaine Pratt,CIN,0,4,3,75.0%,37.0,12.3,9.3,0.0,103.1,3.5,8.0,29.0,0,0,0,0.0,0,8,2,20.0%,11.0,2024,165
Josh Newton,CIN,0,6,3,50.0%,47.0,15.7,7.8,0.0,76.4,17.7,42.0,5.0,0,0,0,0.0,0,4,0,0.0%,11.0,2024,165
Mike Hilton,CIN,0,8,3,37.5%,65.0,21.7,8.1,0.0,67.2,12.4,54.0,11.0,3,0,0,0.0,0,7,0,0.0%,11.0,2024,165
Logan Wilson,CIN,0,2,2,100.0%,32.0,16.0,16.0,1.0,158.3,15.5,31.0,1.0,6,0,0,0.0,0,8,0,0.0%,11.0,2024,165
Cam Taylor-Britt,CIN,0,1,1,100.0%,29.0,29.0,29.0,1.0,158.3,24.0,24.0,5.0,1,0,0,0.5,1,1,1,50.0%,11.0,2024,165
Joseph Ossai,CIN,0,0,0,,,,,,,,,,0,1,1,1.0,3,3,0,0.0%,11.0,2024,165
Trey Hendrickson,CIN,0,1,0,0.0%,,,0.0,,39.6,-2.0,,,0,1,1,0.5,3,3,1,25.0%,11.0,2024,165
Kris Jenkins,CIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,1,50.0%,11.0,2024,165
B.J. Hill,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,11.0,2024,165
Jordan Battle,CIN,0,2,0,0.0%,,,0.0,,39.6,11.0,,,1,0,0,0.0,0,2,0,0.0%,11.0,2024,165
Vonn Bell,CIN,0,1,0,0.0%,,,0.0,,39.6,2.0,,,0,0,0,0.0,0,2,0,0.0%,11.0,2024,165
Akeem Davis-Gaither,CIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,11.0,2024,165
Daiyan Henley,LAC,0,6,5,83.3%,69.0,13.8,11.5,0.0,114.6,5.5,32.0,37.0,9,1,2,0.0,3,11,1,8.3%,11.0,2024,165
Derwin James,LAC,0,7,5,71.4%,78.0,15.6,11.1,0.0,108.0,9.1,51.0,27.0,7,1,0,0.5,2,10,0,0.0%,11.0,2024,165
Cam Hart,LAC,0,8,5,62.5%,25.0,5.0,3.1,1.0,106.8,4.1,19.0,6.0,0,0,0,0.0,0,5,1,16.7%,11.0,2024,165
Kristian Fulton,LAC,0,9,4,44.4%,57.0,14.3,6.3,1.0,102.5,11.3,52.0,5.0,0,0,0,0.0,0,2,0,0.0%,11.0,2024,165
Tarheeb Still,LAC,0,6,4,66.7%,28.0,7.0,4.7,0.0,77.1,13.0,20.0,8.0,0,0,0,0.0,0,5,0,0.0%,11.0,2024,165
Ja'Sir Taylor,LAC,0,5,3,60.0%,83.0,27.7,16.6,1.0,143.7,19.4,60.0,23.0,0,0,0,0.0,0,2,1,33.3%,11.0,2024,165
Alohi Gilman,LAC,0,3,2,66.7%,22.0,11.0,7.3,0.0,88.2,11.3,18.0,4.0,0,0,0,0.0,0,6,0,0.0%,11.0,2024,165
Denzel Perryman,LAC,0,2,2,100.0%,7.0,3.5,3.5,0.0,81.2,1.5,3.0,4.0,2,0,0,0.0,0,5,1,16.7%,11.0,2024,165
Elijah Molden,LAC,0,3,1,33.3%,10.0,10.0,3.3,0.0,43.7,25.7,10.0,0.0,0,0,0,0.0,0,4,0,0.0%,11.0,2024,165
Tuli Tuipulotu,LAC,0,0,0,,,,,,,,,,1,0,2,1.5,4,4,0,0.0%,11.0,2024,165
Joey Bosa,LAC,0,0,0,,,,,,,,,,0,0,3,0.0,3,1,2,66.7%,11.0,2024,165
Bud Dupree,LAC,0,0,0,,,,,,,,,,2,0,2,0.0,2,1,0,0.0%,11.0,2024,165
Teair Tart,LAC,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%,11.0,2024,165
Poona Ford,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,11.0,2024,165
Troy Dye,LAC,0,0,0,,,,,,,,,,1,0,0,0.0,0,4,0,0.0%,11.0,2024,165
Eli Apple,LAC,0,1,0,0.0%,,,0.0,,39.6,2.0,,,0,0,0,0.0,0,0,0,,11.0,2024,165
