0,1,week,year,game_id
Won Toss,Rams (deferred),11.0,2024,161
Roof,outdoors,11.0,2024,161
Surface,fieldturf,11.0,2024,161
Duration,3:03,11.0,2024,161
Attendance,64628,11.0,2024,161
Weather,"59 degrees, relative humidity 30%, wind 9 mph",11.0,2024,161
Vegas Line,Los Angeles Rams -4.5,11.0,2024,161
Over/Under,43.5 (over),11.0,2024,161
