Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Coverage,Pass Rush,Pass Rush,Pass Rush,Pass Rush,Pass Rush,Pass Rush,Tackles,Tackles,Tackles,Unnamed: 28_level_0
29.0,Christian Rozeboom,28.0,CAR,LB,1.0,1.0,0.0,5.0,3.0,60.0,45.0,15.0,9.0,0.0,89.6,1.8,12.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,20.0,
30.0,Carson Schwesinger,22.0,CLE,LB,1.0,1.0,0.0,0.0,0.0,,1.0,,,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,
31.0,Jalen Thompson,27.0,ARI,S,1.0,1.0,0.0,3.0,3.0,100.0,34.0,11.3,11.3,0.0,113.9,11.3,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
32.0,Juan Thornhill,30.0,PIT,S,1.0,0.0,0.0,1.0,1.0,100.0,24.0,24.0,24.0,0.0,118.7,16.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,11.1,
33.0,Fred Warner,29.0,SFO,LB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,11.1,
34.0,Mack Wilson,27.0,ARI,LB,1.0,1.0,0.0,3.0,3.0,100.0,29.0,9.7,9.7,0.0,106.9,4.7,14.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,
35.0,Andrew Wingard,29.0,JAX,S,1.0,1.0,0.0,2.0,1.0,50.0,7.0,7.0,3.5,0.0,58.3,0.5,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,
36.0,Devon Witherspoon,25.0,SEA,CB,1.0,1.0,0.0,6.0,5.0,83.3,35.0,7.0,5.8,0.0,91.0,4.2,17.0,18.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,
37.0,Paulson Adebo,26.0,NYG,CB,1.0,1.0,0.0,1.0,1.0,100.0,4.0,4.0,4.0,0.0,83.3,-4.0,-4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
38.0,Azeez Al-Shaair,28.0,HOU,LB,1.0,1.0,0.0,2.0,2.0,100.0,7.0,3.5,3.5,0.0,81.2,-1.0,-2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,12.5,
39.0,Christian Benford,25.0,BUF,CB,1.0,1.0,0.0,8.0,6.0,75.0,86.0,14.3,10.8,2.0,149.0,11.6,56.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,12.5,
40.0,Julian Blackmon,27.0,NOR,S,1.0,1.0,0.0,2.0,1.0,50.0,7.0,7.0,3.5,0.0,58.3,0.0,-4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
41.0,Devin Bush Jr.,27.0,CLE,LB,1.0,1.0,0.0,0.0,0.0,,1.0,,,0.0,,,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,
42.0,Akeem Davis-Gaither,28.0,ARI,LB,1.0,1.0,0.0,1.0,0.0,0.0,17.0,,17.0,0.0,79.2,19.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
43.0,Rashan Gary,28.0,GNB,DL,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3.0,7.0,0.0,0.0,
44.0,B.J. Hill,30.0,CIN,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,
45.0,Adoree' Jackson,30.0,PHI,CB,1.0,1.0,0.0,8.0,6.0,75.0,106.0,17.7,13.3,0.0,116.7,10.6,70.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,12.5,
46.0,Kool-Aid McKinstry,23.0,NOR,CB,1.0,1.0,0.0,4.0,3.0,75.0,60.0,20.0,15.0,1.0,156.2,21.8,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,12.5,
47.0,Eric Murray,31.0,JAX,S,1.0,1.0,0.0,4.0,1.0,25.0,46.0,46.0,11.5,1.0,114.6,10.8,13.0,33.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,
48.0,Malaki Starks,22.0,BAL,S,1.0,1.0,0.0,2.0,2.0,100.0,36.0,18.0,18.0,0.0,118.7,18.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
49.0,Leonard Williams,31.0,SEA,DE,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,12.5,
50.0,Logan Wilson,29.0,CIN,LB,1.0,1.0,0.0,6.0,5.0,83.3,37.0,7.4,6.2,0.0,92.4,2.0,-1.0,38.0,3.0,1.0,0.0,1.0,0.0,1.0,7.0,2.0,22.2,
51.0,Tony Adams,26.0,NYJ,S,1.0,1.0,0.0,3.0,3.0,100.0,24.0,8.0,8.0,0.0,100.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,25.0,
52.0,Terrion Arnold,22.0,DET,CB,1.0,1.0,0.0,3.0,2.0,66.7,39.0,19.5,13.0,1.0,149.3,18.7,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
53.0,Chidobe Awuzie,30.0,BAL,CB,1.0,1.0,0.0,8.0,6.0,75.0,47.0,7.8,5.9,1.0,128.6,9.1,36.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
54.0,Joe Bachie,27.0,IND,LB,1.0,1.0,0.0,1.0,1.0,100.0,1.0,1.0,1.0,0.0,79.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
55.0,Nick Bosa,28.0,SFO,DL,1.0,1.0,0.0,1.0,1.0,100.0,-8.0,-8.0,-8.0,0.0,79.2,-8.0,-8.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,
56.0,Billy Bowman,22.0,ATL,DB,1.0,0.0,0.0,2.0,2.0,100.0,13.0,6.5,6.5,0.0,93.7,2.5,5.0,8.0,2.0,0.0,0.0,0.0,0.5,1.0,6.0,0.0,0.0,
57.0,Brian Burns,27.0,NYG,OLB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,
58.0,Tyson Campbell,25.0,JAX,CB,1.0,1.0,0.0,6.0,3.0,50.0,24.0,8.0,4.0,0.0,60.4,9.3,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
59.0,Damone Clark,25.0,DAL,LB,1.0,1.0,0.0,1.0,1.0,100.0,4.0,4.0,4.0,0.0,83.3,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
60.0,Nick Cross,24.0,IND,S,1.0,1.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,39.6,18.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,
61.0,Jordan Davis,25.0,PHI,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,14.3,
62.0,Divine Deablo,27.0,ATL,LB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,6.0,0.0,0.0,
63.0,Kaiir Elam,24.0,DAL,CB,1.0,1.0,0.0,5.0,5.0,100.0,74.0,14.8,14.8,0.0,118.7,11.4,57.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14.3,
64.0,DeShon Elliott,28.0,PIT,S,1.0,1.0,0.0,2.0,1.0,50.0,8.0,8.0,4.0,0.0,60.4,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
65.0,Carl Granderson,29.0,NOR,DE,1.0,1.0,0.0,2.0,1.0,50.0,-3.0,-3.0,-1.5,0.0,56.2,-0.5,-5.0,2.0,0.0,2.0,0.0,0.0,1.5,4.0,6.0,0.0,0.0,
66.0,DeMarcus Lawrence,33.0,SEA,DE,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,
67.0,Nnamdi Madubuike,28.0,BAL,DL,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,
68.0,Isaiah McGuire,24.0,CLE,DE,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,
69.0,Ifeatu Melifonwu,26.0,MIA,S,1.0,1.0,0.0,2.0,2.0,100.0,14.0,7.0,7.0,0.0,95.8,4.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
70.0,Max Melton,23.0,ARI,CB,1.0,1.0,0.0,4.0,3.0,75.0,39.0,13.0,9.8,0.0,105.2,26.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,
71.0,Byron Murphy,23.0,SEA,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,
72.0,Ed Oliver,28.0,BUF,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,
73.0,Taylor Rapp,28.0,BUF,S,1.0,1.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14.3,
74.0,Justin Reid,28.0,NOR,S,1.0,1.0,0.0,2.0,1.0,50.0,11.0,11.0,5.5,0.0,66.7,14.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14.3,
75.0,A'Shawn Robinson,30.0,CAR,DE,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,
76.0,Jamien Sherwood,25.0,NYJ,LB,1.0,1.0,0.0,4.0,4.0,100.0,16.0,4.0,4.0,1.0,122.9,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14.3,
77.0,Marques Sigle,23.0,SFO,S,1.0,1.0,0.0,1.0,1.0,100.0,43.0,43.0,43.0,0.0,118.7,37.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,
78.0,Henry To'oTo'o,24.0,HOU,LB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,
79.0,Charvarius Ward,29.0,IND,CB,1.0,1.0,0.0,7.0,6.0,85.7,38.0,6.3,5.4,0.0,89.3,5.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,14.3,
80.0,Quincy Williams,29.0,NYJ,LB,1.0,1.0,0.0,4.0,3.0,75.0,17.0,5.7,4.3,0.0,82.3,-0.8,-3.0,20.0,4.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,25.0,
81.0,Dee Winters,25.0,SFO,LB,1.0,1.0,0.0,0.0,0.0,,19.0,,,0.0,,,6.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,
82.0,Colby Wooden,25.0,GNB,DL,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,14.3,
83.0,Brian Branch,24.0,DET,DB,1.0,1.0,0.0,3.0,2.0,66.7,6.0,3.0,2.0,0.0,70.1,4.3,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
84.0,Andre Cisco,25.0,NYJ,S,1.0,1.0,0.0,1.0,1.0,100.0,22.0,22.0,22.0,1.0,158.3,9.0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
85.0,Kenny Clark,30.0,DAL,DT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
86.0,Arnold Ebiketie,26.0,ATL,DE,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,79.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
87.0,Myles Garrett,30.0,CLE,DE,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,
88.0,Javon Hargrave,32.0,MIN,DL,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,
89.0,Jaylinn Hawkins,28.0,NWE,S,1.0,1.0,1.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,
90.0,Harold Landry,29.0,NWE,OLB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,5.0,0.0,0.0,
91.0,Jourdan Lewis,30.0,JAX,CB,1.0,1.0,1.0,5.0,3.0,60.0,22.0,7.3,4.4,0.0,30.8,5.6,10.0,12.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,16.7,
92.0,Marcelino McCrary-Ball,26.0,NYJ,LB,1.0,0.0,0.0,1.0,1.0,100.0,10.0,10.0,10.0,0.0,108.3,8.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
93.0,Jalen Pitre,26.0,HOU,S,1.0,1.0,0.0,1.0,0.0,0.0,43.0,,43.0,0.0,79.2,34.0,23.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
94.0,D.J. Reed,29.0,DET,CB,1.0,1.0,0.0,1.0,1.0,100.0,34.0,34.0,34.0,0.0,118.7,61.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
95.0,Jarran Reed,33.0,SEA,NT,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,
96.0,Tavius Robinson,26.0,BAL,OLB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
97.0,Nick Scott,30.0,CAR,S,1.0,1.0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,1.0,131.2,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
98.0,Darius Slay,34.0,PIT,CB,1.0,1.0,0.0,2.0,2.0,100.0,41.0,20.5,20.5,1.0,158.3,18.5,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,37.5,
99.0,Derek Stingley Jr.,24.0,HOU,CB,1.0,1.0,0.0,7.0,5.0,71.4,56.0,11.2,8.0,0.0,94.9,8.6,40.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
100.0,Justin Strnad,29.0,DEN,LB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,
101.0,Solomon Thomas,30.0,DAL,DT,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,
102.0,Drue Tranquill,30.0,KAN,LB,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,
103.0,Trevin Wallace,22.0,CAR,LB,1.0,1.0,0.0,1.0,0.0,0.0,27.0,,27.0,0.0,79.2,33.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
104.0,T.J. Watt,31.0,PIT,LB,1.0,1.0,0.0,2.0,1.0,50.0,33.0,33.0,16.5,0.0,95.8,-6.0,-5.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,16.7,
105.0,Nate Wiggins,22.0,BAL,CB,1.0,0.0,0.0,7.0,6.0,85.7,78.0,13.0,11.1,0.0,113.1,10.9,58.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
106.0,Dorian Williams,24.0,BUF,LB,1.0,1.0,0.0,1.0,1.0,100.0,13.0,13.0,13.0,0.0,118.7,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,16.7,
107.0,Quinnen Williams,28.0,NYJ,DL,1.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,0.0,0.0,
108.0,Sam Williams,26.0,DAL,DE,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,2.0,28.6,
109.0,Payton Wilson,25.0,PIT,LB,1.0,1.0,0.0,2.0,2.0,100.0,34.0,17.0,17.0,0.0,118.7,10.0,20.0,14.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,37.5,
110.0,Will Anderson,24.0,HOU,DE,1.0,1.0,0.0,1.0,0.0,0.0,-3.0,,-3.0,0.0,39.6,-4.0,-4.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,
111.0,Alex Anzalone,31.0,DET,LB,1.0,1.0,0.0,0.0,0.0,,4.0,,,0.0,,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
112.0,Cole Bishop,23.0,BUF,S,1.0,1.0,0.0,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,4.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
113.0,Teddye Buchanan,23.0,BAL,LB,1.0,0.0,0.0,2.0,1.0,50.0,3.0,3.0,1.5,0.0,56.2,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
114.0,Michael Carter II,26.0,NYJ,CB,1.0,1.0,0.0,4.0,3.0,75.0,66.0,22.0,16.5,0.0,116.7,6.3,10.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,33.3,
115.0,Tyler Davis,25.0,LAR,DE,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,
116.0,Zaire Franklin,29.0,IND,LB,1.0,1.0,0.0,2.0,2.0,100.0,30.0,15.0,15.0,0.0,118.7,13.0,26.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
117.0,C.J. Gardner-Johnson,28.0,HOU,S,1.0,1.0,0.0,1.0,1.0,100.0,74.0,74.0,74.0,0.0,118.7,65.0,65.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
118.0,Kenneth Grant,22.0,MIA,DT,1.0,1.0,0.0,1.0,1.0,100.0,6.0,6.0,6.0,0.0,91.7,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
119.0,Marlon Humphrey,29.0,BAL,CB,1.0,1.0,0.0,6.0,4.0,66.7,89.0,22.3,14.8,0.0,109.7,11.0,32.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,20.0,
