Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Zack Martin,G,61,100%,0,0%,4,15%,1,Cowboys,2.0,2022,27
Tyler Smith,T,61,100%,0,0%,4,15%,1,Cowboys,2.0,2022,27
Tyler Biadasz,C,61,100%,0,0%,4,15%,1,Cowboys,2.0,2022,27
Matt Farniok,G,61,100%,0,0%,4,15%,1,Cowboys,2.0,2022,27
Terence Steele,T,61,100%,0,0%,4,15%,1,Cowboys,2.0,2022,27
Cooper Rush,QB,61,100%,0,0%,0,0%,1,Cowboys,2.0,2022,27
CeeDee Lamb,WR,58,95%,0,0%,0,0%,1,Cowboys,2.0,2022,27
Dalton Schultz,TE,55,90%,0,0%,0,0%,1,Cowboys,2.0,2022,27
Noah Brown,WR,52,85%,0,0%,5,19%,1,Cowboys,2.0,2022,27
Ezekiel Elliott,RB,41,67%,0,0%,0,0%,1,Cowboys,2.0,2022,27
Jake Ferguson,TE,34,56%,0,0%,11,42%,1,Cowboys,2.0,2022,27
Tony Pollard,RB,24,39%,0,0%,0,0%,1,Cowboys,2.0,2022,27
Dennis Houston,WR,21,34%,0,0%,4,15%,1,Cowboys,2.0,2022,27
Peyton Hendershot,TE,7,11%,0,0%,17,65%,1,Cowboys,2.0,2022,27
Simi Fehoko,WR,6,10%,0,0%,6,23%,1,Cowboys,2.0,2022,27
KaVontae Turpin,WR,5,8%,0,0%,10,38%,1,Cowboys,2.0,2022,27
Luke Gifford,LB,1,2%,0,0%,22,85%,1,Cowboys,2.0,2022,27
Rico Dowdle,RB,1,2%,0,0%,18,69%,1,Cowboys,2.0,2022,27
Donovan Wilson,SS,0,0%,70,100%,2,8%,1,Cowboys,2.0,2022,27
Malik Hooker,FS,0,0%,70,100%,1,4%,1,Cowboys,2.0,2022,27
Trevon Diggs,CB,0,0%,70,100%,0,0%,1,Cowboys,2.0,2022,27
Anthony Brown,CB,0,0%,70,100%,0,0%,1,Cowboys,2.0,2022,27
Leighton Vander Esch,LB,0,0%,63,90%,4,15%,1,Cowboys,2.0,2022,27
Anthony Barr,LB,0,0%,61,87%,0,0%,1,Cowboys,2.0,2022,27
Jourdan Lewis,CB,0,0%,60,86%,0,0%,1,Cowboys,2.0,2022,27
Micah Parsons,LB,0,0%,59,84%,0,0%,1,Cowboys,2.0,2022,27
DeMarcus Lawrence,DE,0,0%,47,67%,0,0%,1,Cowboys,2.0,2022,27
Osa Odighizuwa,DT,0,0%,37,53%,4,15%,1,Cowboys,2.0,2022,27
Dorance Armstrong Jr.,DE,0,0%,30,43%,5,19%,1,Cowboys,2.0,2022,27
Neville Gallimore,DT,0,0%,28,40%,0,0%,1,Cowboys,2.0,2022,27
Quinton Bohanna,DT,0,0%,26,37%,8,31%,1,Cowboys,2.0,2022,27
Israel Mukuamu,SS,0,0%,21,30%,14,54%,1,Cowboys,2.0,2022,27
Dante Fowler,LB,0,0%,21,30%,0,0%,1,Cowboys,2.0,2022,27
Chauncey Golston,DE,0,0%,17,24%,9,35%,1,Cowboys,2.0,2022,27
Sam Williams,DE,0,0%,10,14%,17,65%,1,Cowboys,2.0,2022,27
Trysten Hill,DT,0,0%,10,14%,0,0%,1,Cowboys,2.0,2022,27
Kelvin Joseph,CB,0,0%,0,0%,22,85%,1,Cowboys,2.0,2022,27
Devin Harper,LB,0,0%,0,0%,18,69%,1,Cowboys,2.0,2022,27
C.J. Goodwin,CB,0,0%,0,0%,17,65%,1,Cowboys,2.0,2022,27
DaRon Bland,DB,0,0%,0,0%,13,50%,1,Cowboys,2.0,2022,27
Jake McQuaide,LS,0,0%,0,0%,9,35%,1,Cowboys,2.0,2022,27
Markquese Bell,DB,0,0%,0,0%,9,35%,1,Cowboys,2.0,2022,27
Bryan Anger,P,0,0%,0,0%,9,35%,1,Cowboys,2.0,2022,27
Brett Maher,K,0,0%,0,0%,8,31%,1,Cowboys,2.0,2022,27
Matt Waletzko,T,0,0%,0,0%,4,15%,1,Cowboys,2.0,2022,27
