Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Elijah Wilkinson,T,61,100%,0,0%,4,17%,0,Falcons,2.0,2022,25
Kaleb McGary,T,61,100%,0,0%,4,17%,0,Falcons,2.0,2022,25
Jake Matthews,T,61,100%,0,0%,4,17%,0,Falcons,2.0,2022,25
Chris Lindstrom,G,61,100%,0,0%,4,17%,0,Falcons,2.0,2022,25
Drew Dalman,C,61,100%,0,0%,0,0%,0,Falcons,2.0,2022,25
Marcus Mariota,QB,61,100%,0,0%,0,0%,0,Falcons,2.0,2022,25
Kyle Pitts,TE,57,93%,0,0%,0,0%,0,Falcons,2.0,2022,25
Drake London,WR,50,82%,0,0%,0,0%,0,Falcons,2.0,2022,25
Parker Hesse,TE,40,66%,0,0%,11,48%,0,Falcons,2.0,2022,25
Cordarrelle Patterson,RB,36,59%,0,0%,7,30%,0,Falcons,2.0,2022,25
Olamide Zaccheaus,WR,26,43%,0,0%,1,4%,0,Falcons,2.0,2022,25
Tyler Allgeier,RB,19,31%,0,0%,7,30%,0,Falcons,2.0,2022,25
Bryan Edwards,WR,16,26%,0,0%,0,0%,0,Falcons,2.0,2022,25
Avery Williams,RB,15,25%,1,2%,19,83%,0,Falcons,2.0,2022,25
Keith Smith,FB,15,25%,1,2%,14,61%,0,Falcons,2.0,2022,25
Anthony Firkser,TE,13,21%,0,0%,0,0%,0,Falcons,2.0,2022,25
KhaDarel Hodge,WR,12,20%,1,2%,13,57%,0,Falcons,2.0,2022,25
Caleb Huntley,RB,3,5%,0,0%,0,0%,0,Falcons,2.0,2022,25
Jared Bernhardt,WR,2,3%,0,0%,0,0%,0,Falcons,2.0,2022,25
Colby Gossett,G,1,2%,0,0%,4,17%,0,Falcons,2.0,2022,25
Richie Grant,SS,0,0%,63,100%,6,26%,0,Falcons,2.0,2022,25
Mykal Walker,LB,0,0%,62,98%,0,0%,0,Falcons,2.0,2022,25
Rashaan Evans,LB,0,0%,54,86%,0,0%,0,Falcons,2.0,2022,25
AJ Terrell,CB,0,0%,53,84%,0,0%,0,Falcons,2.0,2022,25
Lorenzo Carter,LB,0,0%,52,83%,1,4%,0,Falcons,2.0,2022,25
Grady Jarrett,DT,0,0%,49,78%,0,0%,0,Falcons,2.0,2022,25
Casey Hayward,CB,0,0%,46,73%,0,0%,0,Falcons,2.0,2022,25
Ta'Quon Graham,DE,0,0%,38,60%,5,22%,0,Falcons,2.0,2022,25
Jaylinn Hawkins,FS,0,0%,36,57%,2,9%,0,Falcons,2.0,2022,25
Arnold Ebiketie,LB,0,0%,33,52%,0,0%,0,Falcons,2.0,2022,25
Erik Harris,FS,0,0%,30,48%,19,83%,0,Falcons,2.0,2022,25
Adetokunbo Ogundeji,LB,0,0%,29,46%,6,26%,0,Falcons,2.0,2022,25
Dean Marlowe,SS,0,0%,27,43%,18,78%,0,Falcons,2.0,2022,25
Darren Hall,CB,0,0%,25,40%,6,26%,0,Falcons,2.0,2022,25
Timmy Horne,DT,0,0%,19,30%,5,22%,0,Falcons,2.0,2022,25
Mike Ford,CB,0,0%,17,27%,19,83%,0,Falcons,2.0,2022,25
Anthony Rush,DT,0,0%,13,21%,0,0%,0,Falcons,2.0,2022,25
DeAngelo Malone,LB,0,0%,12,19%,12,52%,0,Falcons,2.0,2022,25
DeAundre Alford,DB,0,0%,12,19%,0,0%,0,Falcons,2.0,2022,25
Abdullah Anderson,DE,0,0%,11,17%,5,22%,0,Falcons,2.0,2022,25
Troy Andersen,LB,0,0%,9,14%,19,83%,0,Falcons,2.0,2022,25
Nathan Landman,LB,0,0%,0,0%,11,48%,0,Falcons,2.0,2022,25
Bradley Pinion,P,0,0%,0,0%,10,43%,0,Falcons,2.0,2022,25
Liam McCullough,LS,0,0%,0,0%,5,22%,0,Falcons,2.0,2022,25
Matt Hennessy,C,0,0%,0,0%,4,17%,0,Falcons,2.0,2022,25
Germain Ifedi,T,0,0%,0,0%,4,17%,0,Falcons,2.0,2022,25
Younghoe Koo,K,0,0%,0,0%,4,17%,0,Falcons,2.0,2022,25
