Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Jordan Hicks,MIN,1,19,0,19,1,0.0,3,3,0,0,0,0,0,0,0,2.0,2022,32
Za'Darius Smith,MIN,0,0,0,0,0,1.0,3,2,1,2,2,0,0,0,0,2.0,2022,32
D.J. Wonnum,MIN,0,0,0,0,0,1.0,3,3,0,1,1,0,0,0,0,2.0,2022,32
Dalvin Tomlinson,MIN,0,0,0,0,0,0.5,7,3,4,0,1,0,0,0,0,2.0,2022,32
Harrison Phillips,MIN,0,0,0,0,0,0.5,3,1,2,0,1,0,0,0,0,2.0,2022,32
Harrison Smith,MIN,0,0,0,0,0,0.0,13,13,0,0,0,0,0,0,0,2.0,2022,32
Camryn Bynum,MIN,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,2.0,2022,32
Eric Kendricks,MIN,0,0,0,0,0,0.0,8,7,1,0,1,0,0,0,0,2.0,2022,32
Danielle Hunter,MIN,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,2.0,2022,32
Cameron Dantzler,MIN,0,0,0,0,1,0.0,4,4,0,1,0,0,0,0,0,2.0,2022,32
Chandon Sullivan,MIN,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,2.0,2022,32
Jonathan Bullard,MIN,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,2.0,2022,32
Patrick Peterson,MIN,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,2.0,2022,32
Troy Dye,MIN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,2.0,2022,32
Akayleb Evans,MIN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,2.0,2022,32
Patrick Jones II,MIN,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,2.0,2022,32
Josh Metellus,MIN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,2.0,2022,32
Ross Blacklock,MIN,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,2.0,2022,32
Garrett Bradbury,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,32
Irv Smith Jr.,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,32
Ed Ingram,MIN,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,2.0,2022,32
Darius Slay,PHI,2,19,0,19,5,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,32
Avonte Maddox,PHI,1,2,0,2,1,0.0,8,4,4,0,0,0,0,0,0,2.0,2022,32
Fletcher Cox,PHI,0,0,0,0,0,1.0,3,1,2,0,1,0,0,0,1,2.0,2022,32
Josh Sweat,PHI,0,0,0,0,0,1.0,3,3,0,3,3,0,0,0,0,2.0,2022,32
T.J. Edwards,PHI,0,0,0,0,1,0.0,10,7,3,1,1,0,0,0,0,2.0,2022,32
Marcus Epps,PHI,0,0,0,0,0,0.0,6,2,4,0,0,0,0,0,0,2.0,2022,32
C.J. Gardner-Johnson,PHI,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,2.0,2022,32
Kyzir White,PHI,0,0,0,0,1,0.0,5,2,3,0,0,0,0,0,0,2.0,2022,32
Brandon Graham,PHI,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,2.0,2022,32
Haason Reddick,PHI,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,2.0,2022,32
James Bradberry,PHI,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,32
Javon Hargrave,PHI,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,2.0,2022,32
Kyron Johnson,PHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,32
Jordan Mailata,PHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,32
Zech McPhearson,PHI,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,32
Zach Pascal,PHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2022,32
Boston Scott,PHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,32
Arryn Siposs,PHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2022,32
Marlon Tuipulotu,PHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2022,32
K'Von Wallace,PHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2022,32
Miles Sanders,PHI,0,0,0,0,0,0.0,0,0,0,0,0,1,2,0,0,2.0,2022,32
Milton Williams,PHI,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,2.0,2022,32
