Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Joe Flacco,NYJ,2,6,0,7,2.0,2022,19
Braden Mann,NYJ,0,0,0,0,2.0,2022,19
Breece Hall,NYJ,7,50,0,23,2.0,2022,19
Michael Carter,NYJ,7,23,0,8,2.0,2022,19
Braxton Berrios,NYJ,2,22,0,19,2.0,2022,19
Corey Davis,NYJ,0,0,0,0,2.0,2022,19
Tyler Conklin,NYJ,0,0,0,0,2.0,2022,19
Jeff Smith,NYJ,0,0,0,0,2.0,2022,19
Ty Johnson,NYJ,0,0,0,0,2.0,2022,19
Jeremy Ruckert,NYJ,0,0,0,0,2.0,2022,19
Garrett Wilson,NYJ,1,-2,0,-2,2.0,2022,19
Elijah Moore,NYJ,1,-6,0,-6,2.0,2022,19
Jacoby Brissett,CLE,6,43,0,21,2.0,2022,19
Nick Chubb,CLE,17,87,3,22,2.0,2022,19
Kareem Hunt,CLE,13,58,0,13,2.0,2022,19
Amari Cooper,CLE,0,0,0,0,2.0,2022,19
Harrison Bryant,CLE,0,0,0,0,2.0,2022,19
David Njoku,CLE,0,0,0,0,2.0,2022,19
David Bell,CLE,0,0,0,0,2.0,2022,19
Donovan Peoples-Jones,CLE,0,0,0,0,2.0,2022,19
Demetric Felton,CLE,1,-4,0,-4,2.0,2022,19
