Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Joe Flacco,NYJ,0,0,0,0,0,2.0,2022,19
Braden Mann,NYJ,0,0,0,0,0,2.0,2022,19
Breece Hall,NYJ,1,1,10,1,10,2.0,2022,19
Michael Carter,NYJ,5,5,27,0,12,2.0,2022,19
Braxton Berrios,NYJ,0,0,0,0,0,2.0,2022,19
Corey Davis,NYJ,4,2,83,1,66,2.0,2022,19
Tyler Conklin,NYJ,9,6,40,0,13,2.0,2022,19
Jeff Smith,NYJ,1,1,17,0,17,2.0,2022,19
Ty Johnson,NYJ,3,1,4,0,4,2.0,2022,19
Jeremy Ruckert,NYJ,1,0,0,0,0,2.0,2022,19
Garrett Wilson,NYJ,14,8,102,2,31,2.0,2022,19
Elijah Moore,NYJ,5,3,41,0,18,2.0,2022,19
Jacoby Brissett,CLE,0,0,0,0,0,2.0,2022,19
Nick Chubb,CLE,3,3,26,0,15,2.0,2022,19
Kareem Hunt,CLE,2,2,16,0,11,2.0,2022,19
Amari Cooper,CLE,10,9,101,1,20,2.0,2022,19
Harrison Bryant,CLE,4,3,45,0,30,2.0,2022,19
David Njoku,CLE,5,3,32,0,15,2.0,2022,19
David Bell,CLE,1,1,6,0,6,2.0,2022,19
Donovan Peoples-Jones,CLE,1,0,0,0,0,2.0,2022,19
Demetric Felton,CLE,1,1,3,0,3,2.0,2022,19
