Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Ryan Tannehill,TEN,0,0,0,0,0,2.0,2022,31
Malik Willis,TEN,0,0,0,0,0,2.0,2022,31
Hassan Haskins,TEN,1,1,0,0,0,2.0,2022,31
Derrick Henry,TEN,0,0,0,0,0,2.0,2022,31
Treylon Burks,TEN,6,4,47,0,16,2.0,2022,31
Robert Woods,TEN,5,4,39,0,17,2.0,2022,31
Austin Hooper,TEN,5,1,19,0,19,2.0,2022,31
Nick Westbrook-Ikhine,TEN,4,1,13,0,13,2.0,2022,31
Kyle Philips,TEN,1,1,5,0,5,2.0,2022,31
Josh Gordon,TEN,1,0,0,0,0,2.0,2022,31
Josh Allen,BUF,0,0,0,0,0,2.0,2022,31
Case Keenum,BUF,0,0,0,0,0,2.0,2022,31
James Cook,BUF,1,0,0,0,0,2.0,2022,31
Devin Singletary,BUF,3,2,2,0,1,2.0,2022,31
Zack Moss,BUF,1,0,0,0,0,2.0,2022,31
Stefon Diggs,BUF,15,12,148,3,46,2.0,2022,31
Jake Kumerow,BUF,3,2,50,0,39,2.0,2022,31
Dawson Knox,BUF,5,4,41,0,15,2.0,2022,31
Isaiah McKenzie,BUF,3,2,37,0,28,2.0,2022,31
Reggie Gilliam,BUF,3,2,17,1,11,2.0,2022,31
Jamison Crowder,BUF,2,1,16,0,16,2.0,2022,31
Quintin Morris,BUF,1,1,6,0,6,2.0,2022,31
Khalil Shakir,BUF,2,0,0,0,0,2.0,2022,31
