Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Dan Moore,T,59,100%,0,0%,2,9%,1,Steelers,2.0,2022,24
Chukwuma Okorafor,T,59,100%,0,0%,2,9%,1,Steelers,2.0,2022,24
Kevin Dotson,G,59,100%,0,0%,2,9%,1,Steelers,2.0,2022,24
Mitchell Trubisky,QB,59,100%,0,0%,0,0%,1,Steelers,2.0,2022,24
Mason Cole,C,59,100%,0,0%,0,0%,1,Steelers,2.0,2022,24
James Daniels,G,59,100%,0,0%,0,0%,1,Steelers,2.0,2022,24
Chase Claypool,WR,54,92%,0,0%,0,0%,1,Steelers,2.0,2022,24
Diontae Johnson,WR,51,86%,0,0%,0,0%,1,Steelers,2.0,2022,24
George Pickens,WR,50,85%,0,0%,0,0%,1,Steelers,2.0,2022,24
Pat Freiermuth,TE,48,81%,0,0%,2,9%,1,Steelers,2.0,2022,24
Najee Harris,RB,42,71%,0,0%,0,0%,1,Steelers,2.0,2022,24
Zach Gentry,TE,20,34%,0,0%,2,9%,1,Steelers,2.0,2022,24
Jaylen Warren,RB,17,29%,0,0%,8,37%,1,Steelers,2.0,2022,24
Gunner Olszewski,WR,8,14%,0,0%,8,37%,1,Steelers,2.0,2022,24
Connor Heyward,TE,4,7%,0,0%,16,73%,1,Steelers,2.0,2022,24
Derek Watt,FB,1,2%,0,0%,16,73%,1,Steelers,2.0,2022,24
Terrell Edmunds,SS,0,0%,68,100%,8,37%,1,Steelers,2.0,2022,24
Minkah Fitzpatrick,SS,0,0%,68,100%,4,18%,1,Steelers,2.0,2022,24
Ahkello Witherspoon,CB,0,0%,68,100%,4,18%,1,Steelers,2.0,2022,24
Cameron Sutton,CB,0,0%,68,100%,4,18%,1,Steelers,2.0,2022,24
Myles Jack,LB,0,0%,59,87%,4,18%,1,Steelers,2.0,2022,24
Levi Wallace,CB,0,0%,59,87%,3,14%,1,Steelers,2.0,2022,24
Alex Highsmith,LB,0,0%,57,84%,4,18%,1,Steelers,2.0,2022,24
Cameron Heyward,DT,0,0%,52,76%,4,18%,1,Steelers,2.0,2022,24
Malik Reed,LB,0,0%,45,66%,8,37%,1,Steelers,2.0,2022,24
Larry Ogunjobi,DT,0,0%,43,63%,4,18%,1,Steelers,2.0,2022,24
Tyson Alualu,DE,0,0%,32,47%,4,18%,1,Steelers,2.0,2022,24
Devin Bush Jr.,LB,0,0%,31,46%,2,9%,1,Steelers,2.0,2022,24
Robert Spillane,LB,0,0%,22,32%,6,27%,1,Steelers,2.0,2022,24
Chris Wormley,DE,0,0%,22,32%,4,18%,1,Steelers,2.0,2022,24
DeMarvin Leal,DE,0,0%,16,24%,0,0%,1,Steelers,2.0,2022,24
Montravius Adams,DE,0,0%,11,16%,0,0%,1,Steelers,2.0,2022,24
Arthur Maulet,CB,0,0%,8,12%,8,37%,1,Steelers,2.0,2022,24
Delontae Scott,DE,0,0%,7,10%,0,0%,1,Steelers,2.0,2022,24
Jamir Jones,LB,0,0%,6,9%,16,73%,1,Steelers,2.0,2022,24
Tre Norwood,FS,0,0%,6,9%,12,55%,1,Steelers,2.0,2022,24
Benny Snell Jr.,RB,0,0%,0,0%,16,73%,1,Steelers,2.0,2022,24
Miles Killebrew,FS,0,0%,0,0%,16,73%,1,Steelers,2.0,2022,24
James Pierre,CB,0,0%,0,0%,12,55%,1,Steelers,2.0,2022,24
Miles Boykin,WR,0,0%,0,0%,12,55%,1,Steelers,2.0,2022,24
Marcus Allen,LB,0,0%,0,0%,8,37%,1,Steelers,2.0,2022,24
Christian Kuntz,LS,0,0%,0,0%,6,27%,1,Steelers,2.0,2022,24
Pressley Harvin III,P,0,0%,0,0%,6,27%,1,Steelers,2.0,2022,24
Chris Boswell,K,0,0%,0,0%,6,27%,1,Steelers,2.0,2022,24
J.C. Hassenauer,C,0,0%,0,0%,2,9%,1,Steelers,2.0,2022,24
