Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Kyler Murray,ARI,1,0,16.0,2023,235
James Conner,ARI,0,0,16.0,2023,235
Emari Demercado,ARI,0,0,16.0,2023,235
Rondale Moore,ARI,0,0,16.0,2023,235
Greg Dortch,ARI,0,0,16.0,2023,235
Trey McBride,ARI,0,0,16.0,2023,235
Elijah Higgins,ARI,0,0,16.0,2023,235
Michael Wilson,ARI,0,0,16.0,2023,235
Michael Carter,ARI,0,0,16.0,2023,235
Justin Fields,CHI,0,0,16.0,2023,235
Khalil Herbert,CHI,0,0,16.0,2023,235
Roschon Johnson,CHI,0,0,16.0,2023,235
Velus Jones Jr.,CHI,0,0,16.0,2023,235
Cole Kmet,CHI,0,0,16.0,2023,235
D.J. Moore,CHI,0,0,16.0,2023,235
Robert Tonyan,CHI,0,0,16.0,2023,235
Darnell Mooney,CHI,0,0,16.0,2023,235
Marcedes Lewis,CHI,0,0,16.0,2023,235
