Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Dalton Risner,G,55,100%,0,0%,4,15%,1,Vikings,16.0,2023,231
David Quessenberry,G,55,100%,0,0%,4,15%,1,Vikings,16.0,2023,231
Ed Ingram,G,55,100%,0,0%,4,15%,1,Vikings,16.0,2023,231
Christian Darrisaw,T,55,100%,0,0%,4,15%,1,Vikings,16.0,2023,231
Garrett Bradbury,C,55,100%,0,0%,0,0%,1,Vikings,16.0,2023,231
Nick Mullens,QB,55,100%,0,0%,0,0%,1,Vikings,16.0,2023,231
Justin Jefferson,WR,54,98%,0,0%,0,0%,1,Vikings,16.0,2023,231
K.J. Osborn,WR,47,85%,0,0%,0,0%,1,Vikings,16.0,2023,231
Ty Chandler,RB,36,65%,0,0%,0,0%,1,Vikings,16.0,2023,231
Brandon Powell,WR,28,51%,0,0%,4,15%,1,Vikings,16.0,2023,231
T.J. Hockenson,TE,24,44%,0,0%,0,0%,1,Vikings,16.0,2023,231
Johnny Mundt,TE,23,42%,0,0%,12,46%,1,Vikings,16.0,2023,231
Jordan Addison,WR,21,38%,0,0%,0,0%,1,Vikings,16.0,2023,231
Josh Oliver,TE,20,36%,0,0%,10,38%,1,Vikings,16.0,2023,231
C.J. Ham,FB,17,31%,0,0%,15,58%,1,Vikings,16.0,2023,231
Alexander Mattison,RB,5,9%,0,0%,0,0%,1,Vikings,16.0,2023,231
Lucky Jackson,WR,1,2%,0,0%,12,46%,1,Vikings,16.0,2023,231
Josh Metellus,SS,0,0%,79,100%,9,35%,1,Vikings,16.0,2023,231
Camryn Bynum,FS,0,0%,79,100%,5,19%,1,Vikings,16.0,2023,231
Jordan Hicks,LB,0,0%,79,100%,1,4%,1,Vikings,16.0,2023,231
Harrison Smith,SS,0,0%,79,100%,0,0%,1,Vikings,16.0,2023,231
Danielle Hunter,LB,0,0%,74,94%,1,4%,1,Vikings,16.0,2023,231
Akayleb Evans,CB,0,0%,65,82%,0,0%,1,Vikings,16.0,2023,231
D.J. Wonnum,LB,0,0%,60,76%,4,15%,1,Vikings,16.0,2023,231
Jonathan Bullard,DE,0,0%,59,75%,0,0%,1,Vikings,16.0,2023,231
Harrison Phillips,DT,0,0%,58,74%,0,0%,1,Vikings,16.0,2023,231
Patrick Jones II,LB,0,0%,54,69%,11,42%,1,Vikings,16.0,2023,231
Mekhi Blackmon,CB,0,0%,39,49%,0,0%,1,Vikings,16.0,2023,231
Andrew Booth,CB,0,0%,38,48%,7,27%,1,Vikings,16.0,2023,231
Ivan Pace,LB,0,0%,30,38%,19,73%,1,Vikings,16.0,2023,231
Sheldon Day,DT,0,0%,25,32%,0,0%,1,Vikings,16.0,2023,231
Theo Jackson,FS,0,0%,15,19%,18,69%,1,Vikings,16.0,2023,231
Jaylin Williams,CB,0,0%,13,16%,6,23%,1,Vikings,16.0,2023,231
Khyiris Tonga,NT,0,0%,12,15%,6,23%,1,Vikings,16.0,2023,231
Jay Ward,FS,0,0%,4,5%,19,73%,1,Vikings,16.0,2023,231
Jaquelin Roy,NT,0,0%,4,5%,6,23%,1,Vikings,16.0,2023,231
Andre Carter II,LB,0,0%,1,1%,20,77%,1,Vikings,16.0,2023,231
Troy Dye,LB,0,0%,0,0%,22,85%,1,Vikings,16.0,2023,231
Brian Asamoah,LB,0,0%,0,0%,16,62%,1,Vikings,16.0,2023,231
NaJee Thompson,CB,0,0%,0,0%,12,46%,1,Vikings,16.0,2023,231
Greg Joseph,K,0,0%,0,0%,9,35%,1,Vikings,16.0,2023,231
Ryan Wright,P,0,0%,0,0%,6,23%,1,Vikings,16.0,2023,231
Kene Nwangwu,RB,0,0%,0,0%,6,23%,1,Vikings,16.0,2023,231
Andrew DePaola,LS,0,0%,0,0%,6,23%,1,Vikings,16.0,2023,231
Blake Brandel,G,0,0%,0,0%,4,15%,1,Vikings,16.0,2023,231
Hakeem Adeniji,G,0,0%,0,0%,4,15%,1,Vikings,16.0,2023,231
