Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Trevor Lawrence,JAX,4,29,0,15,16.0,2023,234
C.J. Beathard,JAX,1,6,0,6,16.0,2023,234
Travis Etienne,JAX,6,12,0,4,16.0,2023,234
D'Ernest Johnson,JAX,1,2,0,2,16.0,2023,234
Evan Engram,JAX,0,0,0,0,16.0,2023,234
Elijah Cooks,JAX,0,0,0,0,16.0,2023,234
Tim Jones,JAX,0,0,0,0,16.0,2023,234
Parker Washington,JAX,0,0,0,0,16.0,2023,234
Jamal Agnew,JAX,0,0,0,0,16.0,2023,234
Calvin Ridley,JAX,1,-12,0,-12,16.0,2023,234
Baker Mayfield,TAM,5,5,0,7,16.0,2023,234
Rachaad White,TAM,20,39,1,11,16.0,2023,234
Chase Edmonds,TAM,10,25,0,6,16.0,2023,234
Chris Godwin,TAM,1,1,0,1,16.0,2023,234
Mike Evans,TAM,0,0,0,0,16.0,2023,234
Trey Palmer,TAM,0,0,0,0,16.0,2023,234
Payne Durham,TAM,0,0,0,0,16.0,2023,234
David Moore,TAM,0,0,0,0,16.0,2023,234
Cade Otton,TAM,0,0,0,0,16.0,2023,234
