date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,wind_speed_10m,wind_direction_10m,wind_gusts_10m,game_id,week_id,timezone_abbreviation
2024-10-21 07:00:00+00:00,63.1148,56.231636,59.789204,0.0,0.0,0.0,0.0,6.177118,5.19435,10.9613,107,43,b'GMT-7'
2024-10-21 08:00:00+00:00,61.674797,55.081303,58.773705,0.0,0.0,0.0,0.0,4.0421047,14.4208145,9.1717,107,43,b'GMT-7'
2024-10-21 09:00:00+00:00,60.4148,54.337593,57.08517,0.0,0.0,0.0,0.0,4.1925106,46.080845,5.5924997,107,43,b'GMT-7'
2024-10-21 10:00:00+00:00,59.6948,53.489635,56.365906,0.0,0.0,0.0,0.0,3.607054,29.744795,5.1450996,107,43,b'GMT-7'
2024-10-21 11:00:00+00:00,58.2548,55.541695,54.403214,0.0,0.0,0.0,0.0,4.6548953,35.217674,7.1584,107,43,b'GMT-7'
2024-10-21 12:00:00+00:00,56.6348,58.267197,52.526043,0.0,0.0,0.0,0.0,5.12317,36.11944,7.8295,107,43,b'GMT-7'
2024-10-21 13:00:00+00:00,55.464798,63.361305,51.92403,0.0,0.0,0.0,0.0,4.350663,43.958473,7.8295,107,43,b'GMT-7'
2024-10-21 14:00:00+00:00,54.8348,63.94029,51.824715,0.0,0.0,0.0,0.0,2.90164,62.447273,6.4873004,107,43,b'GMT-7'
2024-10-21 15:00:00+00:00,58.4348,55.18452,55.47214,0.0,0.0,0.0,0.0,2.5505724,52.124958,6.2636,107,43,b'GMT-7'
2024-10-21 16:00:00+00:00,63.4748,44.8953,60.81684,0.0,0.0,0.0,0.0,1.4540501,22.61991,6.4873004,107,43,b'GMT-7'
2024-10-21 17:00:00+00:00,68.7848,36.070168,66.05481,0.0,0.0,0.0,0.0,1.1677483,343.3007,6.9346995,107,43,b'GMT-7'
2024-10-21 18:00:00+00:00,74.0048,28.375317,71.93596,0.0,0.0,0.0,0.0,0.9556468,339.44388,7.6058,107,43,b'GMT-7'
2024-10-21 19:00:00+00:00,78.5948,22.148062,76.84169,0.0,0.0,0.0,0.0,1.414803,341.56494,8.0532,107,43,b'GMT-7'
2024-10-21 20:00:00+00:00,81.9248,17.655178,79.293335,0.0,0.0,0.0,0.0,2.5822577,342.34976,9.619101,107,43,b'GMT-7'
2024-10-21 21:00:00+00:00,83.9948,15.306372,80.387505,0.0,0.0,0.0,0.0,2.7624912,338.6293,9.8428,107,43,b'GMT-7'
2024-10-21 22:00:00+00:00,85.0748,13.897344,80.11965,0.0,0.0,0.0,0.0,2.3031323,330.9455,9.619101,107,43,b'GMT-7'
2024-10-21 23:00:00+00:00,85.25481,13.46807,79.8692,0.0,0.0,0.0,0.0,2.8865101,324.46225,8.5006,107,43,b'GMT-7'
2024-10-22 00:00:00+00:00,84.4448,13.822523,78.63322,0.0,0.0,0.0,0.0,3.8955286,320.82635,7.8295,107,43,b'GMT-7'
2024-10-22 01:00:00+00:00,79.4948,16.531023,73.549576,0.0,0.0,0.0,0.0,4.3678823,267.0644,4.9214,107,43,b'GMT-7'
2024-10-22 02:00:00+00:00,78.1448,16.967833,72.001884,0.0,0.0,0.0,0.0,4.6843657,303.31064,5.3688,107,43,b'GMT-7'
2024-10-22 03:00:00+00:00,74.9048,20.696817,68.90592,0.0,0.0,0.0,0.0,5.132928,11.3098955,5.5924997,107,43,b'GMT-7'
2024-10-22 04:00:00+00:00,72.4748,34.81572,68.69589,0.0,0.0,0.0,0.0,4.856145,28.926332,6.9346995,107,43,b'GMT-7'
2024-10-22 05:00:00+00:00,68.9648,48.12736,66.75715,0.0,0.0,0.0,0.0,4.3203645,21.25058,7.6058,107,43,b'GMT-7'
2024-10-22 06:00:00+00:00,66.6248,52.340504,64.703384,0.0,0.0,0.0,0.0,3.702894,25.016869,6.4873004,107,43,b'GMT-7'
