date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,wind_speed_10m,wind_direction_10m,wind_gusts_10m,game_id,week_id,timezone_abbreviation
2024-12-29 04:00:00+00:00,46.5953,90.25963,40.51064,0.0,0.0,0.0,0.065616794,10.738183,180.5968,19.6856,247,53,b'GMT-4'
2024-12-29 05:00:00+00:00,45.6053,90.53076,39.35927,0.0,0.0,0.0,0.065616794,10.631046,181.8087,18.5671,247,53,b'GMT-4'
2024-12-29 06:00:00+00:00,45.1553,90.200264,39.11886,0.0,0.0,0.0,0.065616794,9.848517,178.04753,18.3434,247,53,b'GMT-4'
2024-12-29 07:00:00+00:00,44.3453,91.426285,38.730602,0.0,0.0,0.0,0.065616794,8.615355,181.48784,16.7775,247,53,b'GMT-4'
2024-12-29 08:00:00+00:00,44.2553,92.05887,38.990578,0.0,0.0,0.0,0.065616794,7.8334937,170.13426,14.5405,247,53,b'GMT-4'
2024-12-29 09:00:00+00:00,43.4453,92.99566,38.49477,0.0,0.0,0.0,0.065616794,6.81184,150.4886,13.422,247,53,b'GMT-4'
2024-12-29 10:00:00+00:00,42.1853,94.264084,36.538853,0.0,0.0,0.0,0.065616794,8.007241,138.96475,13.869399,247,53,b'GMT-4'
2024-12-29 11:00:00+00:00,41.825302,94.91546,36.21643,0.0,0.0,0.0,0.065616794,7.8294992,126.86999,13.6456995,247,53,b'GMT-4'
2024-12-29 12:00:00+00:00,42.5453,95.2621,36.953506,0.0,0.0,0.0,0.032808397,8.192583,122.171196,15.2116,247,53,b'GMT-4'
2024-12-29 13:00:00+00:00,44.075302,96.28527,37.295063,0.05511811,0.05511811,0.0,0.032808397,11.943359,123.541275,21.0278,247,53,b'GMT-4'
2024-12-29 14:00:00+00:00,45.3353,94.34179,38.435978,0.07874016,0.07874016,0.0,0.032808397,12.616759,127.07316,22.1463,247,53,b'GMT-4'
2024-12-29 15:00:00+00:00,48.125298,93.77009,41.416298,0.08267716,0.08267716,0.0,0.032808397,13.66677,151.12767,24.159601,247,53,b'GMT-4'
2024-12-29 16:00:00+00:00,50.4653,92.57707,44.706074,0.0511811,0.0511811,0.0,0.032808397,12.646966,182.02728,25.0544,247,53,b'GMT-4'
2024-12-29 17:00:00+00:00,52.8953,88.41739,45.211376,0.0,0.0,0.0,0.032808397,17.96751,169.5995,31.7654,247,53,b'GMT-4'
2024-12-29 18:00:00+00:00,55.4153,84.51116,47.771255,0.015748031,0.015748031,0.0,0.032808397,18.729448,172.45067,34.6735,247,53,b'GMT-4'
2024-12-29 19:00:00+00:00,57.3053,80.254875,48.536926,0.0,0.0,0.0,0.032808397,21.704954,166.89473,40.4897,247,53,b'GMT-4'
2024-12-29 20:00:00+00:00,56.8553,83.20931,48.25885,0.023622049,0.023622049,0.0,0.032808397,21.681887,161.65843,40.7134,247,53,b'GMT-4'
2024-12-29 21:00:00+00:00,57.935303,80.037186,50.503777,0.0,0.0,0.0,0.032808397,18.923817,161.0295,40.4897,247,53,b'GMT-4'
2024-12-29 22:00:00+00:00,57.5753,82.98211,49.40603,0.023622049,0.023622049,0.0,0.032808397,21.126627,163.38785,38.476402,247,53,b'GMT-4'
2024-12-29 23:00:00+00:00,58.385303,80.87108,50.43937,0.003937008,0.003937008,0.0,0.032808397,20.663511,168.44681,40.9371,247,53,b'GMT-4'
2024-12-30 00:00:00+00:00,58.0253,81.92197,51.837933,0.0,0.0,0.0,0.032808397,16.500813,164.26793,38.476402,247,53,b'GMT-4'
2024-12-30 01:00:00+00:00,53.6153,97.7185,50.159416,0.17716536,0.17716536,0.0,0.0,10.368923,203.52322,25.501799,247,53,b'GMT-4'
2024-12-30 02:00:00+00:00,53.1653,95.47428,50.021923,0.15748031,0.15748031,0.0,0.0,8.838981,181.45018,25.278101,247,53,b'GMT-4'
2024-12-30 03:00:00+00:00,54.7853,93.01778,48.475468,0.11811024,0.11811024,0.0,0.0,16.990894,189.0902,33.3313,247,53,b'GMT-4'
