date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,wind_speed_10m,wind_direction_10m,wind_gusts_10m,game_id,week_id,timezone_abbreviation
2024-10-21 04:00:00+00:00,69.05299,89.99096,70.002335,0.0,0.0,0.0,0.0,11.908742,28.009092,19.6856,106,43,b'GMT-4'
2024-10-21 05:00:00+00:00,68.603,90.53727,69.44666,0.0,0.0,0.0,0.0,11.858738,25.1148,19.9093,106,43,b'GMT-4'
2024-10-21 06:00:00+00:00,67.973,91.65412,69.06604,0.0,0.0,0.0,0.0,10.970998,23.428713,19.461899,106,43,b'GMT-4'
2024-10-21 07:00:00+00:00,67.613,92.50708,68.269905,0.0,0.0,0.0,0.0,11.905066,26.805723,19.0145,106,43,b'GMT-4'
2024-10-21 08:00:00+00:00,67.702995,92.79969,68.03879,0.0,0.0,0.0,0.0,12.863236,28.570602,20.580399,106,43,b'GMT-4'
2024-10-21 09:00:00+00:00,68.243,90.24055,68.329506,0.0,0.0,0.0,0.0,13.155576,26.782827,21.4752,106,43,b'GMT-4'
2024-10-21 10:00:00+00:00,67.343,85.767136,66.5547,0.0,0.0,0.0,0.0,12.755314,26.564985,21.4752,106,43,b'GMT-4'
2024-10-21 11:00:00+00:00,66.443,81.98008,65.30497,0.0,0.0,0.0,0.0,11.45521,26.064606,20.580399,106,43,b'GMT-4'
2024-10-21 12:00:00+00:00,66.263,82.49276,65.34023,0.0,0.0,0.0,0.0,10.945881,21.58403,18.5671,106,43,b'GMT-4'
2024-10-21 13:00:00+00:00,68.333,79.294014,67.60394,0.0,0.0,0.0,0.0,11.35429,18.970512,19.461899,106,43,b'GMT-4'
2024-10-21 14:00:00+00:00,71.30299,76.81906,71.16256,0.0,0.0,0.0,0.0,11.956968,17.418066,21.4752,106,43,b'GMT-4'
2024-10-21 15:00:00+00:00,74.543,74.962715,75.52553,0.0,0.0,0.0,0.0,11.919768,18.60507,22.1463,106,43,b'GMT-4'
2024-10-21 16:00:00+00:00,77.603,72.50178,80.99802,0.0,0.0,0.0,0.0,11.363101,20.754148,22.1463,106,43,b'GMT-4'
2024-10-21 17:00:00+00:00,79.853,65.88574,83.56267,0.0,0.0,0.0,0.0,11.418017,32.60032,21.6989,106,43,b'GMT-4'
2024-10-21 18:00:00+00:00,81.293,61.12667,84.33403,0.0,0.0,0.0,0.0,11.884555,35.036278,22.369999,106,43,b'GMT-4'
2024-10-21 19:00:00+00:00,82.193,57.72235,83.84236,0.0,0.0,0.0,0.0,12.717497,39.289394,23.2648,106,43,b'GMT-4'
2024-10-21 20:00:00+00:00,81.833,58.40053,82.46155,0.0,0.0,0.0,0.0,12.437499,41.71903,23.2648,106,43,b'GMT-4'
2024-10-21 21:00:00+00:00,81.653,57.650795,81.90418,0.0,0.0,0.0,0.0,12.735683,43.9326,22.5937,106,43,b'GMT-4'
2024-10-21 22:00:00+00:00,79.313,65.82368,79.78482,0.0,0.0,0.0,0.0,14.036617,40.79929,23.0411,106,43,b'GMT-4'
2024-10-21 23:00:00+00:00,77.153,70.679985,77.63553,0.0,0.0,0.0,0.0,14.016995,47.910923,23.4885,106,43,b'GMT-4'
2024-10-22 00:00:00+00:00,75.533,73.894135,76.14705,0.0,0.0,0.0,0.0,13.400546,52.4605,22.8174,106,43,b'GMT-4'
2024-10-22 01:00:00+00:00,74.993,76.654625,77.107956,0.0,0.0,0.0,0.0,10.469782,40.667606,17.0012,106,43,b'GMT-4'
2024-10-22 02:00:00+00:00,73.823,77.2742,75.19414,0.0,0.0,0.0,0.0,11.203999,31.944715,17.896,106,43,b'GMT-4'
2024-10-22 03:00:00+00:00,72.202995,81.86207,73.20135,0.0,0.0,0.0,0.0,12.19165,33.398506,20.3567,106,43,b'GMT-4'
