date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,wind_speed_10m,wind_direction_10m,wind_gusts_10m,game_id,week_id,timezone_abbreviation
2024-11-17 04:00:00+00:00,46.4828,38.95099,37.54411,0.0,0.0,0.0,0.0,9.257236,331.88687,20.133,161,47,b'GMT-4'
2024-11-17 05:00:00+00:00,45.5828,38.653347,36.62063,0.0,0.0,0.0,0.0,9.05916,327.09476,18.119701,161,47,b'GMT-4'
2024-11-17 06:00:00+00:00,44.8628,39.124474,35.810467,0.0,0.0,0.0,0.0,9.182606,325.92276,17.6723,161,47,b'GMT-4'
2024-11-17 07:00:00+00:00,43.8728,40.166843,35.04049,0.0,0.0,0.0,0.0,8.595001,325.069,17.6723,161,47,b'GMT-4'
2024-11-17 08:00:00+00:00,42.7028,41.52911,33.8694,0.0,0.0,0.0,0.0,8.53145,325.68484,16.5538,161,47,b'GMT-4'
2024-11-17 09:00:00+00:00,42.0728,41.742027,33.023193,0.0,0.0,0.0,0.0,8.934708,325.71307,17.0012,161,47,b'GMT-4'
2024-11-17 10:00:00+00:00,41.8028,41.378605,32.50313,0.0,0.0,0.0,0.0,9.420002,330.08646,18.119701,161,47,b'GMT-4'
2024-11-17 11:00:00+00:00,41.4428,41.636658,32.10739,0.0,0.0,0.0,0.0,9.462404,331.01126,18.5671,161,47,b'GMT-4'
2024-11-17 12:00:00+00:00,40.992798,42.857105,31.839886,0.0,0.0,0.0,0.0,9.093618,328.06937,18.119701,161,47,b'GMT-4'
2024-11-17 13:00:00+00:00,44.5028,38.179337,35.09471,0.0,0.0,0.0,0.0,9.805233,327.57895,18.3434,161,47,b'GMT-4'
2024-11-17 14:00:00+00:00,48.0128,35.00284,39.154694,0.0,0.0,0.0,0.0,8.767927,330.16455,18.3434,161,47,b'GMT-4'
2024-11-17 15:00:00+00:00,51.3428,30.688116,42.149323,0.0,0.0,0.0,0.0,9.517114,330.42227,21.0278,161,47,b'GMT-4'
2024-11-17 16:00:00+00:00,54.4028,29.034704,45.66333,0.0,0.0,0.0,0.0,8.785745,328.5359,21.0278,161,47,b'GMT-4'
2024-11-17 17:00:00+00:00,56.9228,27.622643,48.43978,0.0,0.0,0.0,0.0,8.441526,327.99466,20.133,161,47,b'GMT-4'
2024-11-17 18:00:00+00:00,58.9928,26.427233,50.63276,0.0,0.0,0.0,0.0,8.347638,324.8192,19.461899,161,47,b'GMT-4'
2024-11-17 19:00:00+00:00,59.802803,25.77093,51.4536,0.0,0.0,0.0,0.0,8.346889,327.5877,19.0145,161,47,b'GMT-4'
2024-11-17 20:00:00+00:00,58.9028,27.627241,51.15399,0.0,0.0,0.0,0.0,7.1810837,322.59457,17.6723,161,47,b'GMT-4'
2024-11-17 21:00:00+00:00,54.7628,33.54475,47.67423,0.0,0.0,0.0,0.0,5.9364853,317.29062,14.764199,161,47,b'GMT-4'
2024-11-17 22:00:00+00:00,51.4328,37.620285,44.348858,0.0,0.0,0.0,0.0,5.8718586,310.36444,10.9613,161,47,b'GMT-4'
2024-11-17 23:00:00+00:00,49.7228,40.38166,42.903336,0.0,0.0,0.0,0.0,5.299613,314.145,10.0665,161,47,b'GMT-4'
2024-11-18 00:00:00+00:00,48.4628,42.16857,41.583088,0.0,0.0,0.0,0.0,5.4152036,321.70978,9.1717,161,47,b'GMT-4'
2024-11-18 01:00:00+00:00,48.6428,39.017254,41.36078,0.0,0.0,0.0,0.0,5.8718586,310.36444,11.4087,161,47,b'GMT-4'
2024-11-18 02:00:00+00:00,47.832798,39.32359,40.281643,0.0,0.0,0.0,0.0,6.3587484,309.28937,10.9613,161,47,b'GMT-4'
2024-11-18 03:00:00+00:00,47.0228,40.84504,39.964607,0.0,0.0,0.0,0.0,5.2414584,309.8055,10.9613,161,47,b'GMT-4'
