date,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,wind_speed_10m,wind_direction_10m,wind_gusts_10m,game_id,week_id,timezone_abbreviation
2025-01-05 04:00:00+00:00,19.5881,70.30082,8.322895,0.0,0.0,0.0,0.065616794,12.356767,279.37698,28.409899,272,54,b'GMT-4'
2025-01-05 05:00:00+00:00,18.8681,73.66399,8.171747,0.0,0.0,0.0,0.065616794,11.07089,288.25198,25.0544,272,54,b'GMT-4'
2025-01-05 06:00:00+00:00,17.9681,73.27355,7.4385185,0.0,0.0,0.0,0.065616794,10.509734,286.6993,21.9226,272,54,b'GMT-4'
2025-01-05 07:00:00+00:00,17.4281,74.39883,7.0815964,0.0,0.0,0.0,0.065616794,10.046596,281.5601,20.8041,272,54,b'GMT-4'
2025-01-05 08:00:00+00:00,17.4281,73.80472,7.130438,0.0,0.0,0.0,0.065616794,9.901726,283.72232,19.9093,272,54,b'GMT-4'
2025-01-05 09:00:00+00:00,16.9781,71.70731,6.459093,0.0,0.0,0.0,0.065616794,10.2542715,283.8847,20.133,272,54,b'GMT-4'
2025-01-05 10:00:00+00:00,16.528101,69.93765,6.153187,0.0,0.0,0.0,0.065616794,9.762397,288.01987,20.133,272,54,b'GMT-4'
2025-01-05 11:00:00+00:00,15.7181,71.563255,5.788641,0.0,0.0,0.0,0.065616794,8.667473,289.6042,19.0145,272,54,b'GMT-4'
2025-01-05 12:00:00+00:00,15.0881,73.55289,5.3449516,0.0,0.0,0.0,0.065616794,8.226109,281.76825,16.7775,272,54,b'GMT-4'
2025-01-05 13:00:00+00:00,14.458101,72.888756,4.9241066,0.0,0.0,0.0,0.065616794,7.6131983,267.47394,14.764199,272,54,b'GMT-4'
2025-01-05 14:00:00+00:00,15.448101,69.24156,5.666504,0.0,0.0,0.0,0.065616794,8.174238,286.6993,16.330101,272,54,b'GMT-4'
2025-01-05 15:00:00+00:00,16.8881,65.315025,6.843355,0.0,0.0,0.0,0.065616794,8.810629,290.04532,19.0145,272,54,b'GMT-4'
2025-01-05 16:00:00+00:00,18.3281,61.637203,8.290253,0.0,0.0,0.0,0.065616794,8.807788,287.74475,20.133,272,54,b'GMT-4'
2025-01-05 17:00:00+00:00,19.948101,57.981533,10.175213,0.0,0.0,0.0,0.065616794,8.207077,287.44727,20.133,272,54,b'GMT-4'
2025-01-05 18:00:00+00:00,21.1181,56.30229,11.58251,0.0,0.0,0.0,0.065616794,7.7111635,293.9625,19.6856,272,54,b'GMT-4'
2025-01-05 19:00:00+00:00,22.0181,56.212933,12.682671,0.0,0.0,0.0,0.065616794,7.3583355,289.53674,18.790798,272,54,b'GMT-4'
2025-01-05 20:00:00+00:00,21.9281,58.044365,13.065704,0.0,0.0,0.0,0.065616794,6.3350954,312.1375,17.896,272,54,b'GMT-4'
2025-01-05 21:00:00+00:00,21.6581,60.1456,13.333635,0.0,0.0,0.0,0.065616794,5.1463156,317.64258,15.4353,272,54,b'GMT-4'
2025-01-05 22:00:00+00:00,21.1181,63.289722,13.236675,0.0,0.0,0.0,0.065616794,4.1984744,318.23978,12.5272,272,54,b'GMT-4'
2025-01-05 23:00:00+00:00,21.0281,64.816444,13.036808,0.0,0.0,0.0,0.065616794,4.532341,344.24875,10.0665,272,54,b'GMT-4'
2025-01-06 00:00:00+00:00,20.9381,65.58662,13.220318,0.0,0.0,0.0,0.065616794,3.91475,360.0,10.290199,272,54,b'GMT-4'
2025-01-06 01:00:00+00:00,20.308102,71.79774,13.133493,0.0,0.0,0.0,0.065616794,2.8756545,13.495748,7.1584,272,54,b'GMT-4'
2025-01-06 02:00:00+00:00,20.308102,72.36971,13.194759,0.0,0.0,0.0,0.065616794,2.7624912,21.370695,7.1584,272,54,b'GMT-4'
2025-01-06 03:00:00+00:00,20.308102,72.94574,12.965708,0.0,0.0,0.0,0.065616794,3.3368063,13.5704565,8.0532,272,54,b'GMT-4'
